DBN,school_name,school_type,administrative_district_code,american indian/alaskan native removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,asian removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,black removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,hispanic removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,multi-racial removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,unknown removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,white removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,principal_2020_2019,removal_2020_2019,superintendent_2020_2019,expulsions_2020_2019,female removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,male removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,sy1920_total_removals_suspensions removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2019_2018,asian removals or suspensions resulting from incidents where nypd was contacted_2019_2018,black removals or suspensions resulting from incidents where nypd was contacted_2019_2018,hispanic removals or suspensions resulting from incidents where nypd was contacted_2019_2018,white removals or suspensions resulting from incidents where nypd was contacted_2019_2018,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2019_2018,unknown removals or suspensions resulting from incidents where nypd was contacted_2019_2018,principal_2019_2018,removal_2019_2018,superintendent_2019_2018,expulsions_2019_2018,female removals or suspensions resulting from incidents where nypd was contacted_2019_2018,male removals or suspensions resulting from incidents where nypd was contacted_2019_2018,total removals or suspensions resulting from incidents where nypd was contacted_2019_2018,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2018_2017,asian removals or suspensions resulting from incidents where nypd was contacted_2018_2017,black removals or suspensions resulting from incidents where nypd was contacted_2018_2017,hispanic removals or suspensions resulting from incidents where nypd was contacted_2018_2017,white removals or suspensions resulting from incidents where nypd was contacted_2018_2017,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2018_2017,unknown removals or suspensions resulting from incidents where nypd was contacted_2018_2017,principal_2018_2017,removal_2018_2017,superintendent_2018_2017,expulsions_2018_2017,female removals or suspensions resulting from incidents where nypd was contacted_2018_2017,male removals or suspensions resulting from incidents where nypd was contacted_2018_2017,total removals or suspensions resulting from incidents where nypd was contacted_2018_2017,administrative district_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2017_2016,asian removals or suspensions resulting from incidents where nypd was contacted_2017_2016,black removals or suspensions resulting from incidents where nypd was contacted_2017_2016,hispanic removals or suspensions resulting from incidents where nypd was contacted_2017_2016,white removals or suspensions resulting from incidents where nypd was contacted_2017_2016,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2017_2016,unknown removals or suspensions resulting from incidents where nypd was contacted_2017_2016,principal_2017_2016,removal_2017_2016,superintendent_2017_2016,expulsions_2017_2016,female removals or suspensions resulting from incidents where nypd was contacted_2017_2016,male removals or suspensions resulting from incidents where nypd was contacted_2017_2016,total removals or suspensions resulting from incidents where nypd was contacted_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2016_2015,asian removals or suspensions resulting from incidents where nypd was contacted_2016_2015,black removals or suspensions resulting from incidents where nypd was contacted_2016_2015,hispanic removals or suspensions resulting from incidents where nypd was contacted_2016_2015,white removals or suspensions resulting from incidents where nypd was contacted_2016_2015,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2016_2015,unknown removals or suspensions resulting from incidents where nypd was contacted_2016_2015,principal_2016_2015,removal_2016_2015,superintendent_2016_2015,expulsions_2016_2015,female removals or suspensions resulting from incidents where nypd was contacted_2016_2015,male removals or suspensions resulting from incidents where nypd was contacted_2016_2015,total removals or suspensions resulting from incidents where nypd was contacted_2016_2015
29Q136,P.S. 136 Roy Wilkins,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,41.0,0.0,27.0,0.0,3.0,3.0,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,75.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3
29Q138,P.S./M.S. 138 Sunrise,K-8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,0.0,14.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,45,0,8,0,3,3,3,25.0,3,3,3,3,3,3,3,45,0,8,0,3,3,3,3,3,3,3,3,3,3,45,0,8,0,3,3,3
29Q147,P.S./M.S. 147 Ronald McNair,K-8,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,2.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3
29Q156,P.S. 156 Laurelton,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3
29Q176,P.S. 176 Cambria Heights,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,8,19,0,0,3,3,3,13.0,3,3,3,3,3,3,3,8,19,0,0,3,3,3,3,3,3,3,3,3,3,8,19,0,0,3,3,3
29Q181,P.S. 181 Brookfield,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,71,0,10,0,3,3,3,14.0,3,3,3,3,3,3,3,71,0,10,0,3,3,3,3,3,3,3,3,3,3,71,0,10,0,3,3,3
29Q192,I.S. 192 The Linden,Junior High-Intermediate-Middle,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,60.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,17.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
29Q195,P.S. 195 William Haberle,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,17.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
29Q208,P.S./I.S. 208,K-8,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,65,3,30,0,6,8,3,18.0,3,3,3,3,3,3,3,65,3,30,0,6,8,3,3,3,3,3,3,3,3,65,3,30,0,6,8,3
29Q238,I.S. 238 - Susan B. Anthony Academy,Junior High-Intermediate-Middle,29.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,33.0,3.0,21.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.0,17.0,6.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
29Q243,Institute for Health Professions at Cambria Height,High school,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,31,10,0,3,3,3,27.0,3,3,3,3,3,3,3,12,31,10,0,3,3,3,3,3,3,3,3,3,3,12,31,10,0,3,3,3
29Q248,Queens Preparatory Academy,High school,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,15,24,11,0,3,3,3,31.0,3,3,3,3,3,3,3,15,24,11,0,3,3,3,3,3,3,3,3,3,3,15,24,11,0,3,3,3
29Q251,P.S. 251 Queens,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,32.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
29Q259,Pathways College Preparatory School: A College Boa,Secondary School,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,38,3,16,0,3,3,3,75.0,3,3,3,3,3,3,3,38,3,16,0,3,3,3,3,3,3,3,3,3,3,38,3,16,0,3,3,3
29Q265,Excelsior Preparatory High School,High school,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
29Q268,P.S./I.S. 268,K-8,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,12,0,3,3,3,2.0,3,3,3,3,3,3,3,3,0,12,0,3,3,3,3,3,3,3,3,3,3,3,0,12,0,3,3,3
29Q270,The Gordon Parks School,K-8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,42.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,24.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
29Q272,George Washington Carver High School for the Scien,High school,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,5.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,3,3,3,3,3,3,3,9,3,3,0,3,3,3
29Q283,Preparatory Academy for Writers: A College Board S,Secondary School,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,9.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,0.0,8.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
29Q289,Queens United Middle School,Junior High-Intermediate-Middle,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
29Q295,P.S./I.S. 295,K-8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,0.0,9.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,26,0,0,3,3,3,8.0,3,3,3,3,3,3,3,0,26,0,0,3,3,3,3,3,3,3,3,3,3,0,26,0,0,3,3,3
29Q313,Benjamin Franklin High School for Finance & Inform,High school,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.0,0.0,8.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,0,6,0,3,3,3,9.0,3,3,3,3,3,3,3,12,0,6,0,3,3,3,3,3,3,3,3,3,3,12,0,6,0,3,3,3
29Q326,Cambria Heights Academy,High school,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,16,12,11,0,3,3,3,9.0,3,3,3,3,3,3,3,16,12,11,0,3,3,3,3,3,3,3,3,3,3,16,12,11,0,3,3,3
29Q327,Eagle Academy for Young Men III,Secondary School,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,14.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,74,3,10,0,3,3,3,12.0,3,3,3,3,3,3,3,74,3,10,0,3,3,3,3,3,3,3,3,3,3,74,3,10,0,3,3,3
29Q355,Collaborative Arts Middle School,Junior High-Intermediate-Middle,29.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,15.0,0.0,12.0,0.0,3.0,3.0,9.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,35.0,3.0,3.0,0.0,3.0,3.0,7.0,3,3,3,3,3,3,3,100,7,30,0,11,12,3,12.0,3,3,3,3,3,3,3,100,7,30,0,11,12,3,3,3,3,3,3,3,3,100,7,30,0,11,12,3
29Q356,Community Voices Middle School,Junior High-Intermediate-Middle,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,56.0,48.0,16.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,9,0,3,0,3,3,3,12.0,3,3,3,3,3,3,3,9,0,3,0,3,3,3,3,3,3,3,3,3,3,9,0,3,0,3,3,3
29Q360,P.S. 360,Elementary,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,37,0,7,0,3,3,3,14.0,3,3,3,3,3,3,3,37,0,7,0,3,3,3,3,3,3,3,3,3,3,37,0,7,0,3,3,3
29Q492,"Mathematics, Science Research and Technology Magne",High school,29.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,16.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,39.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,19,0,3,0,3,3,3,14.0,3,3,3,3,3,3,3,19,0,3,0,3,3,3,3,3,3,3,3,3,3,19,0,3,0,3,3,3
29Q498,Humanities & Arts Magnet High School,High school,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,38.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,48,28,10,0,3,3,3,21.0,3,3,3,3,3,3,3,48,28,10,0,3,3,3,3,3,3,3,3,3,3,48,28,10,0,3,3,3
30Q002,P.S. 002 Alfred Zimberg,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.0,8.0,11.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,23.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3
30Q010,I.S. 010 Horace Greeley,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,57.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,35,0,21,0,3,3,3,29.0,3,3,3,3,3,3,3,35,0,21,0,3,3,3,3,3,3,3,3,3,3,35,0,21,0,3,3,3
30Q011,P.S. 011 Kathryn Phelan,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,0.0,11.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,23,3,3,0,3,3,3,7.0,3,3,3,3,3,3,3,23,3,3,0,3,3,3,3,3,3,3,3,3,3,23,3,3,0,3,3,3
30Q017,P.S. 017 Henry David Thoreau,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,34.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q069,P.S. 069 Jackson Heights,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q070,P.S. 070,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.0,0.0,10.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,23,8,0,3,3,3,9.0,3,3,3,3,3,3,3,3,23,8,0,3,3,3,3,3,3,3,3,3,3,3,23,8,0,3,3,3
30Q076,P.S. 076 William Hallet,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.0,0.0,15.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3,10.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3,3,3,3,3,3,3,3,7,3,3,0,3,3,3
30Q078,P.S./I.S. 78Q,K-8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,10.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
30Q084,P.S. 084 Steinway,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,63.0,70.0,6.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3,12.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3,3,3,3,3,3,3,3,3,6,3,0,3,3,3
30Q085,P.S. 085 Judge Charles Vallone,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
30Q092,P.S. 092 Harry T. Stewart Sr.,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,3,0,0,3,3,3,30.0,3,3,3,3,3,3,3,7,3,0,0,3,3,3,3,3,3,3,3,3,3,7,3,0,0,3,3,3
30Q111,P.S. 111 Jacob Blackwell,K-8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q112,P.S. 112 Dutch Kills,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,13,3,0,3,3,3,6.0,3,3,3,3,3,3,3,3,13,3,0,3,3,3,3,3,3,3,3,3,3,3,13,3,0,3,3,3
30Q122,P.S. 122 Mamie Fay,K-8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,30,3,7,0,3,3,3,6.0,3,3,3,3,3,3,3,30,3,7,0,3,3,3,3,3,3,3,3,3,3,30,3,7,0,3,3,3
30Q126,Albert Shanker School for Visual and Performing Ar,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,9.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
30Q127,P.S. 127 Aerospace Science Magnet School,K-8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,3,17,0,3,3,3,12.0,3,3,3,3,3,3,3,12,3,17,0,3,3,3,3,3,3,3,3,3,3,12,3,17,0,3,3,3
30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,30.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,33.0,28.0,7.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,36,3,14,0,3,3,3,19.0,3,3,3,3,3,3,3,36,3,14,0,3,3,3,3,3,3,3,3,3,3,36,3,14,0,3,3,3
30Q145,I.S. 145 Joseph Pulitzer,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,23.0,10.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,24.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3
30Q148,P.S. 148 Queens,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,25.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q149,P.S. 149 Christa McAuliffe,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,12.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q150,P.S. 150 Queens,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,29.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
30Q151,P.S. 151 Mary D. Carter,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.0,11.0,24.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,13,124,3,0,3,3,3,1.0,3,3,3,3,3,3,3,13,124,3,0,3,3,3,3,3,3,3,3,3,3,13,124,3,0,3,3,3
30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,35.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,24.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
