,DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted
688,13K499,ACORN Community High School,High school,13.0,3,3,6,3,3,3,3,3,3,15,0,3,3,7
689,13K527,Urban Assembly Institute of Math and Science for Y,Secondary School,13.0,3,3,3,3,3,3,3,22,3,3,0,3,3,3
690,13K553,Brooklyn Academy High School,High school,13.0,3,3,3,3,3,3,3,3,3,28,0,3,3,10
691,13K594,Gotham Professional Arts Academy,High school,13.0,3,3,12,3,3,3,3,22,0,10,0,3,3,15
692,13K595,Bedford Academy High School,High school,13.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
693,13K605,George Westinghouse Career and Technical Education,High school,13.0,3,3,3,3,3,3,3,85,3,3,0,3,3,3
694,13K616,Brooklyn High School for Leadership and Community,High school,13.0,3,3,21,3,3,3,3,26,0,28,0,14,10,24
695,13K657,Downtown Brooklyn Yabc,High school,79.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
696,13K670,Benjamin Banneker Academy,High school,13.0,3,3,3,3,3,3,3,58,3,3,0,3,3,3
697,13K674,"City Polytechnic High School of Engineering, Archi",High school,13.0,3,3,3,3,3,3,3,12,3,3,0,3,3,3
698,13K691,Fort Greene Preparatory Academy,Junior High-Intermediate-Middle,13.0,3,3,3,3,3,3,3,3,3,11,0,3,3,8
699,14K016,P.S. 016 Leonard Dunkly,Elementary,14.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
700,14K017,P.S. 017 Henry D. Woodworth,Elementary,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
701,14K018,P.S. 018 Edward Bush,Elementary,14.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
702,14K023,P.S. 023 Carter G. Woodson,Elementary,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
703,14K031,P.S. 031 Samuel F. Dupont,Elementary,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
704,14K034,P.S. 034 Oliver H. Perry,Elementary,14.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
705,14K050,J.H.S. 050 John D. Wells,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
706,14K059,P.S. 059 William Floyd,Elementary,14.0,3,3,3,3,3,3,3,3,11,3,0,3,3,3
707,14K071,Juan Morel Campos Secondary School,Secondary School,14.0,3,3,3,3,3,3,3,25,0,9,0,3,3,3
708,14K084,P.S. 084 Jose De Diego,K-8,14.0,3,3,3,3,3,3,3,7,9,6,0,3,3,3
709,14K110,P.S. 110 The Monitor,Elementary,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
710,14K120,P.S. 120 Carlos Tapia,Elementary,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
711,14K126,John Ericsson Middle School 126,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,37,16,28,0,3,3,6
712,14K132,P.S. 132 The Conselyea School,Elementary,14.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
713,14K147,P.S. 147 Isaac Remsen,Elementary,14.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
714,14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,K-8,14.0,3,3,3,3,3,3,3,3,3,8,0,3,3,3
715,14K196,P.S. 196 Ten Eyck,Elementary,14.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
716,14K250,P.S. 250 George H. Lindsay,Elementary,14.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
717,14K257,P.S. 257 John F. Hylan,Elementary,14.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
718,14K297,P.S. 297 Abraham Stockton,Elementary,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
719,14K318,I.S. 318 Eugenio Maria De Hostos,Junior High-Intermediate-Middle,14.0,3,3,3,6,3,3,3,84,46,37,0,3,3,8
720,14K319,P.S. 319,Early Childhood,14.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
721,14K380,P.S. 380 John Wayne Elementary,Elementary,14.0,3,3,3,3,3,3,3,3,20,3,0,3,3,3
722,14K414,Brooklyn Arbor Elementary School,Elementary,14.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3
723,14K449,"Brooklyn Latin School, The",High school,14.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
724,14K454,The Williamsburg High School of Art and Technology,High school,14.0,3,3,3,3,3,3,3,8,3,3,0,3,3,3
725,14K474,PROGRESS High School for Professional Careers,High school,14.0,3,3,3,3,3,3,3,50,3,3,0,3,3,3
726,14K477,East Williamsburg Scholars Academy,High school,14.0,3,3,3,3,3,3,3,18,3,3,0,3,3,6
727,14K478,"The High School for Enterprise, Business and Techn",High school,14.0,3,3,3,3,3,3,3,68,0,16,0,3,3,9
728,14K488,Brooklyn Preparatory High School,High school,14.0,3,3,3,3,3,3,3,70,3,3,0,3,3,7
729,14K558,Williamsburg High School for Architecture and Desi,High school,14.0,3,3,3,3,3,3,3,46,0,17,0,3,3,3
730,14K561,Williamsburg Preparatory School,High school,14.0,3,3,3,3,3,3,3,23,3,3,0,3,3,3
731,14K577,Conselyea Preparatory School,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
732,14K582,M.S. 582,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,3,3,16,0,3,3,3
733,14K586,Lyons Community School,Secondary School,14.0,3,3,3,3,3,3,3,3,3,18,0,3,3,7
734,14K610,Automotive High School,High school,14.0,3,3,3,3,3,3,3,14,3,3,0,3,3,3
735,14K614,Young Women's Leadership School of Brooklyn,Secondary School,14.0,3,3,3,3,3,3,3,40,3,3,0,3,3,3
736,14K685,El Puente Academy for Peace and Justice,High school,14.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3
737,14K923,Automotive High School Yabc,High school,79.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
738,15K001,P.S. 001 The Bergen,Elementary,15.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
739,15K010,"Magnet School of Math, Science and Design Technolo",Elementary,15.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
740,15K015,P.S. 015 Patrick F. Daly,Elementary,15.0,3,3,3,3,3,3,3,3,30,3,0,3,3,3
741,15K024,P.S. 024,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
742,15K029,P.S. 029 John M. Harrigan,Elementary,15.0,3,3,3,3,3,3,3,3,11,3,0,3,3,3
743,15K032,P.S. 032 Samuel Mills Sprole,Elementary,15.0,3,3,3,3,3,3,3,3,27,3,0,3,3,3
744,15K038,P.S. 038 The Pacific,Elementary,15.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
745,15K039,P.S. 039 Henry Bristow,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
746,15K051,M.S. 51 William Alexander,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,3,3,15,0,3,3,3
747,15K058,P.S. 058 The Carroll,Elementary,15.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
748,15K088,J.H.S. 088 Peter Rouget,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,19,3,3,0,3,3,7
749,15K094,P.S. 094 The Henry Longfellow,Elementary,15.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
750,15K107,P.S. 107 John W. Kimball,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
751,15K118,The Maurice Sendak Community School,Elementary,15.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
752,15K124,P.S. 124 Silas B. Dutcher,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
753,15K130,P.S. 130 The Parkside,Elementary,15.0,3,3,3,3,3,3,3,8,3,3,0,3,3,3
754,15K131,P.S. 131 Brooklyn,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
755,15K136,I.S. 136 Charles O. Dewey,Junior High-Intermediate-Middle,15.0,3,3,3,7,3,3,3,3,3,18,0,3,3,8
756,15K146,"The Brooklyn New School, P.S. 146",Elementary,15.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
757,15K154,The Windsor Terrace School,Elementary,15.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
758,15K169,P.S. 169 Sunset Park,Elementary,15.0,3,3,3,3,3,3,3,8,7,0,0,3,3,3
759,15K172,P.S. 172 Beacon School of Excellence,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
760,15K230,P.S. 230 Doris L. Cohen,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
761,15K261,P.S. 261 Philip Livingston,Elementary,15.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
762,15K295,P.S. 295,Elementary,15.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
763,15K321,P.S. 321 William Penn,Elementary,15.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
764,15K423,Brooklyn Frontiers High School,High school,15.0,3,3,3,3,3,3,3,19,0,14,0,3,3,7
765,15K429,Digital Arts and Cinema Technology High School,Secondary School,15.0,3,3,3,3,3,3,3,22,3,3,0,3,3,3
766,15K442,M.S. 442 Carroll Gardens School for Innovation,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,7,16,6,0,3,3,3
767,15K443,New Voices School of Academic & Creative Arts,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
768,15K447,The Math & Science Exploratory School,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
769,15K448,Brooklyn Collaborative Studies,Secondary School,15.0,3,3,3,3,3,3,3,8,26,21,0,3,3,3
770,15K462,John Jay School for Law,High school,15.0,3,3,3,3,3,3,3,3,3,15,0,3,3,3
771,15K463,Secondary School for Journalism,High school,15.0,3,3,3,3,3,3,3,18,0,20,0,3,3,3
772,15K464,Park Slope Collegiate,Secondary School,15.0,3,3,3,3,3,3,3,3,3,9,0,3,3,3
773,15K497,The Boerum Hill School for International Studies,Secondary School,15.0,3,3,3,3,3,3,3,7,10,7,0,3,3,3
774,15K516,Sunset Park Avenues Elementary School,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
775,15K519,Cobble Hill School of American Studies,High school,15.0,3,3,23,3,3,3,3,66,3,3,0,19,7,26
776,15K529,West Brooklyn Community High School,High school,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
777,15K592,Khalil Gibran International Academy,High school,15.0,3,3,3,3,3,3,3,3,3,7,0,3,3,3
778,15K656,Brooklyn High School of the Arts,High school,15.0,3,3,3,3,3,3,3,58,0,6,0,3,3,6
779,15K667,Sunset Park High School,High school,15.0,3,3,3,3,3,3,3,69,0,14,0,3,3,3
780,15K676,Red Hook Neighborhood School,Elementary,15.0,3,3,3,3,3,3,3,8,3,3,0,3,3,3
781,15K684,Millennium Brooklyn HS,High school,15.0,3,3,3,3,3,3,3,21,3,3,0,3,3,3
782,15K698,South Brooklyn Community High School,High school,15.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
783,15K821,Sunset Park Prep,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,27,3,3,0,3,3,3
784,15K839,M.S. 839,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
785,15K896,The School of Creativity and Innovation,Elementary,15.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
786,16K005,P.S. 005 Dr. Ronald McNair,Elementary,16.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
787,16K021,P.S. 021 Crispus Attucks,Elementary,16.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
788,16K025,P.S. 025 Eubie Blake School,Elementary,16.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
789,16K026,P.S. 026 Jesse Owens,Elementary,16.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
790,16K028,P.S. 028 The Warren Prep Academy,Elementary,16.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
791,16K035,M.S. 035 Stephen Decatur,Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,0,0,9,0,3,3,3
792,16K040,P.S. 040 George W. Carver,Elementary,16.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
793,16K057,J.H.S. 057 Whitelaw Reid,Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,0,0,7,0,3,3,3
794,16K081,P.S. 081 Thaddeus Stevens,Elementary,16.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
795,16K243,P.S. 243K- The Weeksville School,Elementary,16.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
796,16K262,P.S. 262 El Hajj Malik El Shabazz Elementary Schoo,Elementary,16.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
797,16K267,"M.S. 267 Math, Science & Technology",Junior High-Intermediate-Middle,16.0,3,3,17,3,3,3,3,3,3,24,0,3,3,18
798,16K308,P.S. 308 Clara Cardwell,K-8,16.0,3,3,3,3,3,3,3,14,3,3,0,3,3,3
799,16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Elementary,16.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
800,16K335,P.S. 335 Granville T. Woods,Elementary,16.0,3,3,3,3,3,3,3,3,28,3,0,3,3,7
801,16K455,Boys and Girls High School,High school,16.0,3,3,6,3,3,3,3,45,3,3,0,3,3,8
802,16K498,Brooklyn High School for Law and Technology,High school,16.0,3,3,3,3,3,3,3,33,0,16,0,3,3,3
803,16K627,Brighter Choice Community School,Elementary,16.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
804,16K628,Brooklyn Brownstone School,Elementary,16.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
805,16K669,Research and Service High School,High school,16.0,3,3,3,3,3,3,3,3,3,9,0,3,3,3
806,16K681,Madiba Prep Middle School,Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
807,16K688,The Brooklyn Academy of Global Finance,High school,16.0,3,3,3,3,3,3,3,11,3,3,0,3,3,3
808,16K765,Nelson Mandela High School,High school,16.0,3,3,3,3,3,3,3,10,0,7,0,3,3,3
809,16K898,The Brooklyn Green School,Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
810,16K959,BOYS AND GIRLS YABC,High school,79.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
811,17K002,Parkside Preparatory Academy,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,23,46,23,0,3,3,3
812,17K006,Norma Adams Clemons Academy,Elementary,17.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
813,17K012,Dr. Jacqueline Peek-Davis School,Elementary,17.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
814,17K061,M.S. 061 Dr. Gladstone H. Atwell,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,20,0,3,3,3
815,17K091,P.S. 091 The Albany Avenue School,Elementary,17.0,3,3,3,3,3,3,3,0,9,0,0,3,3,3
816,17K092,P.S. 092 Adrian Hegeman,Elementary,17.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
817,17K122,Pathways in Technology Early College High School (,High school,17.0,3,3,3,3,3,3,3,0,0,15,0,3,3,8
818,17K138,P.S. 138 Brooklyn,K-8,17.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3
819,17K161,P.S. 161 The Crown,Elementary,17.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3
820,17K181,P.S. 181 Brooklyn,K-8,17.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
821,17K189,P.S. 189 The Bilingual Center,K-8,17.0,3,3,3,3,3,3,3,8,3,3,0,3,3,3
822,17K191,P.S. 191 Paul Robeson,Elementary,17.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
823,17K221,P.S. 221 Toussaint L'Ouverture,Elementary,17.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
824,17K241,P.S. 241 Emma L. Johnston,Elementary,17.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
825,17K246,M.S. 246 Walt Whitman,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,8,0,3,3,3
826,17K249,P.S. 249 The Caton,Elementary,17.0,3,3,3,3,3,3,3,0,10,0,0,3,3,3
827,17K289,P.S. 289 George V. Brower,Elementary,17.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
828,17K316,P.S. 316 Elijah Stroud,Elementary,17.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
829,17K340,I.S. 340,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,12,0,3,3,3
830,17K352,Ebbets Field Middle School,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
831,17K353,Elijah Stroud Middle School,Junior High-Intermediate-Middle,17.0,3,3,6,3,3,3,3,13,0,6,0,3,3,7
832,17K354,The School of Integrated Learning,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3
833,17K375,P.S. 375 Jackie Robinson School,Elementary,17.0,3,3,3,3,3,3,3,3,11,3,0,3,3,3
834,17K382,Academy for College Preparation and Career Explora,Secondary School,17.0,3,3,3,3,3,3,3,33,3,3,0,3,3,3
835,17K394,M.S. K394,K-8,17.0,3,3,3,3,3,3,3,10,3,3,0,3,3,3
836,17K397,P.S. 397 Foster-Laurie,Elementary,17.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
837,17K398,P.S. 398 Walter Weaver,Elementary,17.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
838,17K399,P.S. 399 Stanley Eugene Clark,Elementary,17.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
839,17K408,Academy of Hospitality and Tourism,High school,17.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
840,17K467,Erasmus Yabc,High school,79.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
841,17K484,Ronald Edmonds Learning Center II,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3
842,17K524,International High School at Prospect Heights,High school,17.0,3,3,3,10,3,3,3,6,0,15,0,3,3,11
843,17K528,The High School for Global Citizenship,High school,17.0,3,3,3,3,3,3,3,37,3,3,0,3,3,3
844,17K531,"School for Human Rights, The",Secondary School,17.0,3,3,3,3,3,3,3,19,3,3,0,3,3,3
845,17K532,New Bridges Elementary,Elementary,17.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
846,17K537,High School for Youth and Community Development at,High school,17.0,3,3,13,3,3,3,3,24,7,35,0,3,3,14
847,17K539,High School for Service & Learning at Erasmus,High school,17.0,3,3,14,3,3,3,3,22,11,23,0,3,3,16
848,17K543,"Science, Technology and Research Early College Hig",Secondary School,17.0,3,3,3,3,3,3,3,11,3,3,0,3,3,3
849,17K546,High School for Public Service: Heroes of Tomorrow,High school,17.0,3,3,3,3,3,3,3,9,0,8,0,3,3,3
850,17K547,Brooklyn Academy of Science and the Environment,High school,17.0,3,3,3,3,3,3,3,39,3,3,0,3,3,3
851,17K548,Brooklyn School for Music & Theatre,High school,17.0,3,3,3,3,3,3,3,46,8,15,0,3,3,6
852,17K568,Brownsville Academy High School,High school,17.0,3,3,19,3,3,3,3,41,3,3,0,3,3,22
853,17K590,Medgar Evers College Preparatory School,Secondary School,17.0,3,3,3,3,3,3,3,19,3,3,0,3,3,3
854,17K600,Clara Barton High School,High school,17.0,3,3,15,3,3,3,3,33,3,3,0,10,8,18
855,17K646,Aspirations Diploma Plus High School,High school,17.0,3,3,3,3,3,3,3,6,0,7,0,3,3,3
856,17K705,Brooklyn Arts and Science Elementary School,Elementary,17.0,3,3,3,3,3,3,3,3,10,3,0,3,3,3
857,17K722,New Heights Middle School,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,3,3,15,0,3,3,3
858,17K745,Brooklyn Institute for Liberal Arts,High school,17.0,3,3,3,3,3,3,3,3,3,7,0,3,3,3
859,17K751,Academy for Health Careers,High school,17.0,3,3,3,3,3,3,3,24,3,3,0,3,3,3
860,17K770,P.S. 770 New American Academy,Elementary,17.0,3,3,3,3,3,3,3,0,18,0,0,3,3,3
861,18K066,P.S. 66,K-8,18.0,3,3,3,3,3,3,3,3,3,14,0,3,3,3
862,18K068,I.S. 068 Isaac Bildersee,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
863,18K114,P.S. 114 Ryder Elementary,Elementary,18.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
864,18K115,P.S. 115 Daniel Mucatel School,Elementary,18.0,3,3,3,3,3,3,3,3,38,3,0,3,3,3
865,18K135,P.S. 135 Sheldon A. Brookner,Elementary,18.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3
866,18K208,P.S. 208 Elsa Ebeling,Elementary,18.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
867,18K211,I.S. 211 John Wilson,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,3,3,11,0,3,3,3
868,18K219,P.S. 219 Kennedy-King,Elementary,18.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
869,18K233,P.S. 233 Langston Hughes,Elementary,18.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
870,18K235,P.S. 235 Janice Marie Knight School,K-8,18.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3
871,18K244,P.S. 244 Richard R. Green,Elementary,18.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
872,18K268,P.S. 268 Emma Lazarus,Elementary,18.0,3,3,3,3,3,3,3,3,7,3,0,3,3,3
873,18K272,P.S. 272 Curtis Estabrook,Elementary,18.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
874,18K276,P.S. 276 Louis Marshall,Elementary,18.0,3,3,3,3,3,3,3,3,11,3,0,3,3,3
875,18K279,P.S. 279 Herman Schreiber,Elementary,18.0,3,3,3,3,3,3,3,3,16,3,0,3,3,3
876,18K285,I.S. 285 Meyer Levin,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,8,54,19,0,3,3,3
877,18K366,The Science And Medicine Middle School,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,32,3,3,0,3,3,3
878,18K563,It Takes a Village Academy,High school,18.0,3,3,38,3,3,3,3,116,0,30,0,8,31,39
879,18K566,Brooklyn Generation School,High school,18.0,3,3,3,3,3,3,3,11,3,3,0,3,3,3
880,18K567,Brooklyn Theatre Arts High School,High school,18.0,3,3,3,3,3,3,3,34,7,11,0,3,3,3
881,18K569,Kurt Hahn Expeditionary Learning School,High school,18.0,3,3,7,3,3,3,3,58,3,3,0,3,3,8
882,18K576,Victory Collegiate High School,High school,18.0,3,3,3,3,3,3,3,31,3,3,0,3,3,3
883,18K578,Brooklyn Bridge Academy,High school,18.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
884,18K581,East Flatbush Community Research School,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
885,18K588,Middle School for Art and Philosophy,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
886,18K617,High School for Innovation in Advertising and Medi,High school,18.0,3,3,3,3,3,3,3,44,3,3,0,3,3,3
887,18K629,Cultural Academy for the Arts and Sciences,High school,18.0,3,3,17,3,3,3,3,65,18,23,0,3,3,21
888,18K633,High School for Medical Professions,High school,18.0,3,3,3,3,3,3,3,77,3,3,0,3,3,3
889,18K635,Olympus Academy,High school,18.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
890,18K637,Academy for Conservation and the Environment,High school,18.0,3,3,3,3,3,3,3,3,3,7,0,3,3,3
891,18K642,Urban Action Academy,High school,18.0,3,3,3,3,3,3,3,33,3,3,0,3,3,8
892,18K673,East Brooklyn Community High School,High school,18.0,3,3,3,3,3,3,3,22,3,3,0,3,3,3
893,18K763,Brooklyn Science and Engineering Academy,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
894,18K922,South Shore Educational Complex Yabc,High school,79.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
895,19K007,P.S. 007 Abraham Lincoln,Elementary,19.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
896,19K013,P.S. 013 Roberto Clemente,Elementary,19.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
897,19K065,P.S. 065,Elementary,19.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
898,19K089,P.S. 089 Cypress Hills,K-8,19.0,3,3,3,3,3,3,3,3,41,3,0,3,3,3
899,19K108,P.S. 108 Sal Abbracciamento,Elementary,19.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
900,19K149,P.S. 149 Danny Kaye,Elementary,19.0,3,3,3,3,3,3,3,3,3,7,0,3,3,3
901,19K158,P.S. 158 Warwick,Elementary,19.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
902,19K159,P.S. 159 Isaac Pitkin,Elementary,19.0,3,3,3,3,3,3,3,3,22,3,0,3,3,3
903,19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,19.0,3,3,3,6,3,3,3,56,3,3,0,3,3,8
904,19K190,P.S. 190 Sheffield,Elementary,19.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
905,19K202,P.S. 202 Ernest S. Jenkyns,Elementary,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
906,19K213,P.S. 213 New Lots,Elementary,19.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
907,19K214,P.S. 214 Michael Friedsam,Elementary,19.0,3,3,3,3,3,3,3,20,3,3,0,3,3,3
908,19K218,J.H.S. 218 James P. Sinnott,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,10,0,20,0,3,3,3
909,19K224,P.S. 224 Hale A. Woodruff,Elementary,19.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
910,19K273,P.S. 273 Wortman,Elementary,19.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
911,19K290,P.S. 290 Juan Morel Campos,Elementary,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
912,19K292,J.H.S. 292 Margaret S. Douglas,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,3,3,12,0,3,3,3
913,19K306,P.S. 306 Ethan Allen,Elementary,19.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
914,19K325,The Fresh Creek School,Elementary,19.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
915,19K328,P.S. 328 Phyllis Wheatley,Elementary,19.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
916,19K345,P.S. 345 Patrolman Robert Bolden,Elementary,19.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
917,19K346,P.S. 346 Abe Stark,Elementary,19.0,3,3,3,3,3,3,3,3,13,3,0,3,3,3
918,19K364,I.S. 364 Gateway,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,3,3,8,0,3,3,6
919,19K404,Academy for Young Writers,Secondary School,19.0,3,3,6,3,3,3,3,21,49,9,0,3,3,7
920,19K409,East New York Family Academy,Secondary School,19.0,3,3,3,3,3,3,3,3,29,3,0,3,3,3
