DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted,school_year
24Q091,P.S. 091 Richard Arkwright,Elementary,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,24.0,0,0,0,3,0,0,0,20,40,3,0,3,3,3,2020_2019
24Q102,P.S. 102 Bayview,K-8,24.0,0,0,3,0,0,0,0,3,34,3,0,0,3,3,2020_2019
24Q110,P.S. 110,Elementary,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q113,P.S./I.S. 113 Anthony J. Pranzo,K-8,24.0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2020_2019
24Q119,P.S./I.S. 119 The Glendale,K-8,24.0,0,0,0,3,0,0,0,33,3,3,0,3,0,3,2020_2019
24Q125,I.S. 125 Thom J. McCann Woodside,Junior High-Intermediate-Middle,24.0,0,0,0,0,0,0,0,86,23,3,0,0,0,0,2020_2019
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",K-8,24.0,0,0,0,3,0,0,0,24,11,0,0,0,3,3,2020_2019
24Q143,P.S. 143 Louis Armstrong,Elementary,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q153,P.S. 153 Maspeth Elem,Elementary,24.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
24Q199,P.S. 199 Maurice A. Fitzgerald,Elementary,24.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
24Q211,Elm Tree Elementary School,Elementary,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q229,P.S. 229 Emanuel Kaplan,Elementary,24.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
24Q236,International High School for Health Sciences,High school,24.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
24Q239,P.S. 239,Elementary,24.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
24Q264,Academy of Finance and Enterprise,High school,24.0,0,3,0,3,0,0,0,17,3,0,0,3,3,3,2020_2019
24Q267,High School of Applied Communication,High school,24.0,0,3,3,3,0,0,0,32,3,3,0,0,7,7,2020_2019
24Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,Elementary,24.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
24Q293,Civic Leadership Academy,High school,24.0,0,0,3,3,0,0,0,20,0,3,0,3,3,3,2020_2019
24Q296,Pan American International High School,High school,24.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
24Q299,Bard High School Early College Queens,High school,24.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
24Q305,Learners and Leaders,Elementary,24.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
24Q307,Pioneer Academy,Elementary,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q311,Corona Arts & Sciences Academy,Junior High-Intermediate-Middle,24.0,0,0,0,7,0,0,0,52,17,3,0,7,0,7,2020_2019
24Q330,Helen M. Marshall School,Elementary,24.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
24Q343,The Children's Lab School,Elementary,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q455,Newtown High School,High school,24.0,0,0,3,3,0,0,0,23,3,3,0,0,3,3,2020_2019
24Q485,Grover Cleveland High School,High school,24.0,0,0,3,3,0,0,0,23,0,9,0,3,3,3,2020_2019
24Q520,Middle College High School at LaGuardia Community,High school,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
24Q530,International High School at LaGuardia Community C,High school,24.0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,2020_2019
24Q550,High School for Arts and Business,High school,24.0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2020_2019
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",Secondary School,24.0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,2020_2019
24Q585,Maspeth High School,High school,24.0,0,3,0,0,0,0,0,73,3,3,0,0,3,3,2020_2019
24Q600,Queens Technical High School,High school,24.0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,2020_2019
24Q610,Aviation Career & Technical Education High School,High school,24.0,0,3,3,3,0,0,0,15,3,3,0,0,3,3,2020_2019
24Q744,VOYAGES Preparatory,High school,24.0,0,0,3,3,0,0,0,3,0,0,0,3,3,3,2020_2019
25Q020,P.S. 020 John Bowne,Elementary,25.0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,2020_2019
25Q021,P.S. 021 Edward Hart,Elementary,25.0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,2020_2019
25Q022,P.S. 022 Thomas Jefferson,Elementary,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q024,P.S. 024 Andrew Jackson,Elementary,25.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2020_2019
25Q025,I.S. 025 Adrien Block,Junior High-Intermediate-Middle,25.0,0,3,0,0,0,0,0,17,0,6,0,3,3,3,2020_2019
25Q029,P.S. 029 Queens,Elementary,25.0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,2020_2019
25Q032,P.S. 032 State Street,Elementary,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q079,P.S. 079 Francis Lewis,Elementary,25.0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,2020_2019
25Q107,P.S. 107 Thomas A Dooley,Elementary,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
25Q120,P.S. 120 Queens,Elementary,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q129,P.S. 129 Patricia Larkin,Elementary,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
25Q130,P.S. 130,Elementary,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
25Q154,P.S. 154 Queens,Elementary,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
25Q163,P.S. 163 Flushing Heights,Elementary,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
25Q164,P.S. 164 Queens Valley,K-8,25.0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,2020_2019
25Q165,P.S. 165 Edith K. Bergtraum,Elementary,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q169,P.S. 169 Bay Terrace,Elementary,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q184,P.S. 184 Flushing Manor,Elementary,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
25Q185,J.H.S. 185 Edward Bleeker,Junior High-Intermediate-Middle,25.0,0,0,0,0,0,0,0,24,42,3,0,0,0,0,2020_2019
25Q189,J.H.S. 189 Daniel Carter Beard,Junior High-Intermediate-Middle,25.0,0,3,0,3,0,0,0,9,6,3,0,3,0,3,2020_2019
25Q193,P.S. 193 Alfred J. Kennedy,Elementary,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
25Q194,J.H.S. 194 William Carr,Junior High-Intermediate-Middle,25.0,0,0,0,0,0,0,0,39,31,3,0,0,0,0,2020_2019
25Q200,P.S./M.S. 200 - The Magnet School of Global Studie,K-8,25.0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,2020_2019
25Q201,P.S. 201 The Discovery School for Inquiry and Rese,Elementary,25.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
25Q209,P.S. 209 Clearview Gardens,Elementary,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
25Q214,P.S. 214 Cadwallader Colden,Elementary,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
25Q219,P.S. 219 Paul Klapper,K-8,25.0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,2020_2019
25Q237,I.S. 237,Junior High-Intermediate-Middle,25.0,0,3,0,0,0,0,0,3,3,7,0,0,3,3,2020_2019
25Q240,Veritas Academy,High school,25.0,0,3,3,3,0,0,3,12,0,3,0,3,3,7,2020_2019
25Q241,Queens High School for Language Studies,High school,25.0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2020_2019
25Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,Early Childhood,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
25Q244,The Active Learning Elementary School,Early Childhood,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,Junior High-Intermediate-Middle,25.0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,2020_2019
25Q252,"Queens School of Inquiry, The",Secondary School,25.0,0,0,0,3,0,0,0,15,3,0,0,0,3,3,2020_2019
25Q263,Flushing International High School,High school,25.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
25Q281,East-West School of International Studies,Secondary School,25.0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,2020_2019
25Q285,World Journalism Preparatory: A College Board Scho,Secondary School,25.0,0,0,0,3,0,0,0,9,3,7,0,3,3,3,2020_2019
25Q294,BELL Academy,Junior High-Intermediate-Middle,25.0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,2020_2019
25Q379,College Point Collaborative,Junior High-Intermediate-Middle,25.0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,2020_2019
25Q425,John Bowne High School,High school,25.0,0,3,6,3,0,0,3,65,3,16,0,3,3,11,2020_2019
25Q460,Flushing High School,High school,25.0,0,0,0,3,0,0,3,16,3,8,0,3,3,3,2020_2019
25Q499,"The Queens College School for Math, Science and Te",K-8,25.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
25Q525,Townsend Harris High School,High school,25.0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,2020_2019
25Q540,Queens Academy High School,High school,25.0,0,3,0,3,0,0,0,12,0,3,0,3,3,3,2020_2019
25Q670,Robert F. Kennedy Community High School,High school,25.0,0,3,3,3,0,0,0,23,3,3,0,3,3,7,2020_2019
25Q792,North Queens Community High School,High school,25.0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,2020_2019
25Q901,Flushing Evening High Schl M/W,Ungraded,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q018,P.S. 018 Winchester,Elementary,26.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
26Q026,P.S. 026 Rufus King,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q031,P.S. 031 Bayside,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q041,P.S. 041 Crocheron,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q046,P.S. 046 Alley Pond,Elementary,26.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
26Q067,J.H.S. 067 Louis Pasteur,Junior High-Intermediate-Middle,26.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
26Q074,J.H.S. 074 Nathaniel Hawthorne,Junior High-Intermediate-Middle,26.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
26Q094,P.S. 094 David D. Porter,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q098,P.S. 098 The Douglaston School,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q115,The James J. Ambrose School,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q133,P.S. 133 Queens,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q158,M.S. 158 Marie Curie,Junior High-Intermediate-Middle,26.0,0,3,0,3,0,0,0,22,24,3,0,3,3,3,2020_2019
26Q159,P.S. 159,Elementary,26.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
26Q162,P.S. 162 John Golden,Elementary,26.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
26Q172,Irwin Altman Middle School 172,Junior High-Intermediate-Middle,26.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
26Q173,P.S. 173 Fresh Meadows,Elementary,26.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
26Q178,P.S./ IS 178 Holliswood,K-8,26.0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,2020_2019
26Q186,P.S. 186 Castlewood,Elementary,26.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2020_2019
26Q188,P.S. 188 Kingsbury,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q191,P.S. 191 Mayflower,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q203,P.S. 203 Oakland Gardens,Elementary,26.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2020_2019
26Q205,P.S. 205 Alexander Graham Bell,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q213,P.S. 213 The Carl Ullman School,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q216,J.H.S. 216 George J. Ryan,Junior High-Intermediate-Middle,26.0,0,3,0,0,0,0,0,28,0,3,0,0,3,3,2020_2019
26Q221,P.S. 221 The North Hills School,Elementary,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
26Q266,P.S./I.S. 266,K-8,26.0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,2020_2019
26Q315,Business Technology Early College High School,High school,26.0,0,0,3,0,0,0,0,3,0,6,0,3,3,3,2020_2019
26Q376,P.S. 376,Elementary,26.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
26Q415,Benjamin N. Cardozo High School,High school,26.0,0,3,6,3,0,0,3,89,23,0,0,3,3,10,2020_2019
26Q430,Francis Lewis High School,High school,26.0,0,3,3,3,0,0,0,31,3,8,0,3,3,6,2020_2019
26Q435,Martin Van Buren High School,High school,26.0,0,0,3,0,0,0,0,16,3,3,0,3,3,3,2020_2019
26Q495,Bayside High School,High school,26.0,3,0,3,3,0,0,3,24,0,17,0,3,3,6,2020_2019
26Q566,"Queens High School of Teaching, Liberal Arts and t",High school,26.0,0,3,0,0,0,0,0,29,3,3,0,0,3,3,2020_2019
27Q042,P.S./M.S 042 R. Vernam,K-8,27.0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2020_2019
27Q043,P.S. 043,K-8,27.0,0,3,8,3,0,0,0,6,6,20,0,3,3,13,2020_2019
27Q045,P.S. 045 Clarence Witherspoon,Elementary,27.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
27Q047,P.S. 047 Chris Galas,K-8,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q051,P.S. 051,Early Childhood,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q053,M.S. 053 Brian Piccolo,Junior High-Intermediate-Middle,27.0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,2020_2019
27Q056,P.S. 056 Harry Eichler,Elementary,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q060,P.S. 060 Woodhaven,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q062,P. S. 62 - Chester Park School,Elementary,27.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
27Q063,P.S. 063 Old South,Elementary,27.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
27Q064,P.S. 064 Joseph P. Addabbo,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q065,P.S. 65 - The Raymond York Elementary School,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q066,P.S. 066 Jacqueline Kennedy Onassis,Elementary,27.0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,2020_2019
27Q090,P.S. 090 Horace Mann,Elementary,27.0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,2020_2019
27Q096,P.S. 096,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q097,P.S. 097 Forest Park,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q100,P.S. 100 Glen Morris,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q104,P.S. 104 The Bays Water,Elementary,27.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
27Q105,P.S. 105 The Bay School,K-8,27.0,0,0,6,0,0,0,0,6,65,16,0,3,3,6,2020_2019
27Q106,Lighthouse Elementary School,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q108,P.S. 108 Captain Vincent G. Fowler,Elementary,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q114,P.S./M.S. 114 Belle Harbor,K-8,27.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
27Q123,P.S. 123,Elementary,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q124,P.S. 124 Osmond A Church,K-8,27.0,0,0,3,0,0,0,0,7,7,3,0,0,3,3,2020_2019
27Q137,M.S. 137 America's School of Heroes,Junior High-Intermediate-Middle,27.0,0,0,0,0,0,0,0,48,0,6,0,0,0,0,2020_2019
27Q146,P.S. 146 Howard Beach,K-8,27.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2020_2019
27Q155,P.S. 155,Elementary,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q183,P.S. 183 Dr. Richard R. Green,K-8,27.0,0,0,3,0,0,0,3,8,7,3,0,3,3,3,2020_2019
27Q197,P.S. 197 The Ocean School,Elementary,27.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
27Q202,J.H.S. 202 Robert H. Goddard,Junior High-Intermediate-Middle,27.0,0,0,0,3,0,0,0,21,22,8,0,0,3,3,2020_2019
27Q207,P.S. 207 Rockwood Park,K-8,27.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
27Q210,J.H.S. 210 Elizabeth Blackwell,Junior High-Intermediate-Middle,27.0,0,0,3,11,3,0,0,21,65,30,0,3,3,15,2020_2019
27Q223,P.S. 223 Lyndon B. Johnson,Elementary,27.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
27Q226,J.H.S. 226 Virgil I. Grissom,Junior High-Intermediate-Middle,27.0,3,3,3,0,0,0,0,24,3,17,0,3,3,3,2020_2019
27Q232,P.S. 232 Lindenwood,K-8,27.0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,2020_2019
27Q253,P.S. 253,Elementary,27.0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,2020_2019
27Q254,P.S. 254 - The Rosa Parks School,Elementary,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q260,Frederick Douglass Academy VI High School,High school,27.0,0,0,0,3,0,0,0,45,0,3,0,0,3,3,2020_2019
27Q261,Voyages Prep - South Queens,High school,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q262,Channel View School for Research,Secondary School,27.0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2020_2019
27Q273,P.S. 273,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q282,Knowledge and Power Preparatory Academy VI,Junior High-Intermediate-Middle,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q297,Hawtree Creek Middle School,Junior High-Intermediate-Middle,27.0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,2020_2019
27Q302,"Queens High School for Information, Research, and",High school,27.0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,2020_2019
27Q306,New York City Academy for Discovery,Elementary,27.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
27Q308,Robert H. Goddard High School of Communication Art,High school,27.0,0,3,0,3,0,0,3,32,3,8,0,0,3,3,2020_2019
27Q309,Academy of Medical Technology: A College Board Sch,Secondary School,27.0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,2020_2019
27Q314,Epic High School - South,High school,27.0,0,0,3,3,0,0,0,17,0,0,0,3,0,3,2020_2019
27Q316,Queens Explorers Elementary School,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q317,Waterside Children's Studio School,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q318,Waterside School For Leadership,Junior High-Intermediate-Middle,27.0,0,0,3,0,0,0,0,9,0,6,0,0,3,3,2020_2019
27Q319,Village Academy,Junior High-Intermediate-Middle,27.0,0,0,3,0,0,0,0,3,0,3,0,0,3,3,2020_2019
27Q323,Scholars' Academy,Secondary School,27.0,0,0,3,0,0,0,0,3,3,3,0,0,3,3,2020_2019
27Q324,Rockaway Park High School for Environmental Sustai,High school,27.0,0,0,3,0,3,0,0,17,3,3,0,0,3,3,2020_2019
27Q333,Goldie Maple Academy,K-8,27.0,0,0,3,0,0,0,0,3,3,3,0,0,3,3,2020_2019
27Q334,Epic High School - North,High school,27.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2020_2019
27Q351,Rockaway Collegiate High School,High school,27.0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2020_2019
27Q362,Wave Preparatory Elementary School,Elementary,27.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
27Q377,P.S. 377,Elementary,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
27Q400,August Martin High School,High school,27.0,0,0,0,0,0,0,0,43,3,3,0,0,0,0,2020_2019
27Q475,Richmond Hill High School,High school,27.0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,2020_2019
27Q480,John Adams High School,High school,27.0,0,0,3,0,0,0,0,131,3,6,0,3,3,3,2020_2019
27Q650,"High School for Construction Trades, Engineering a",High school,27.0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,2020_2019
27Q905,John Adams Evening Hs M/W,Ungraded,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q008,J.H.S. 008 Richard S. Grossley,Junior High-Intermediate-Middle,28.0,0,0,3,0,0,0,0,15,0,9,0,3,3,3,2020_2019
28Q040,P.S. 040 Samuel Huntington,Elementary,28.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
28Q048,P.S. 048 William Wordsworth,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q050,P.S. 050 Talfourd Lawn Elementary School,Elementary,28.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2020_2019
28Q054,P.S. 054 Hillside,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q055,P.S. 055 Maure,Elementary,28.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
28Q072,Catherine & Count Basie Middle School 72,Junior High-Intermediate-Middle,28.0,0,0,3,0,0,0,0,3,9,14,0,0,3,3,2020_2019
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,Elementary,28.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,2020_2019
28Q082,P.S. 082 Hammond,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q086,P.S. Q086,Elementary,28.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
28Q099,P.S. 099 Kew Gardens,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q101,P.S. 101 School in the Gardens,Elementary,28.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
28Q117,P.S. 117 J. Keld / Briarwood School,Elementary,28.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2020_2019
28Q121,P.S. 121 Queens,Elementary,28.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2020_2019
28Q139,P.S. 139 Rego Park,Elementary,28.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2020_2019
28Q140,P.S. 140 Edward K Ellington,Elementary,28.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2020_2019
28Q144,P.S. 144 Col Jeromus Remsen,Elementary,28.0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,2020_2019
28Q157,J.H.S. 157 Stephen A. Halsey,Junior High-Intermediate-Middle,28.0,0,0,0,0,3,0,3,3,13,6,0,0,3,3,2020_2019
28Q160,P.S. 160 Walter Francis Bishop,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q161,P.S. 161 Arthur Ashe School,Elementary,28.0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,2020_2019
28Q167,Metropolitan Expeditionary Learning School,Secondary School,28.0,0,0,0,0,0,0,3,37,3,6,0,0,3,3,2020_2019
28Q174,P.S. 174 William Sidney Mount,Elementary,28.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
28Q175,P.S. 175 The Lynn Gross Discovery School,Elementary,28.0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,2020_2019
28Q182,P.S. 182 Samantha Smith,Elementary,28.0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,2020_2019
28Q190,J.H.S. 190 Russell Sage,Junior High-Intermediate-Middle,28.0,0,3,0,3,0,0,3,35,0,18,0,3,3,3,2020_2019
28Q196,P.S. 196 Grand Central Parkway,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q206,P.S. 206 The Horace Harding School,Elementary,28.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2020_2019
28Q217,J.H.S. 217 Robert A. Van Wyck,Junior High-Intermediate-Middle,28.0,3,0,3,3,3,0,0,31,3,15,0,0,3,3,2020_2019
28Q220,P.S. 220 Edward Mandel,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q284,York Early College Academy,Secondary School,28.0,0,0,0,0,0,0,0,13,19,9,0,0,0,0,2020_2019
28Q287,The Emerson School,Junior High-Intermediate-Middle,28.0,0,0,3,0,0,0,0,3,16,3,0,0,3,3,2020_2019
28Q303,The Academy for Excellence through the Arts,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q310,Queens Collegiate: A College Board School,Secondary School,28.0,0,3,0,3,0,0,0,34,9,7,0,0,3,3,2020_2019
28Q312,Jamaica Children's School,Elementary,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_2019
28Q325,Hillside Arts & Letters Academy,High school,28.0,0,0,3,3,0,0,0,3,0,8,0,3,3,3,2020_2019
28Q328,High School for Community Leadership,High school,28.0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,2020_2019
