,Pct,Intervention Type,Restraints,Gender,Age,Race
1001,47.0,Juvenile Report,No Restraints,M,17.0,Black
1002,47.0,Juvenile Report,No Restraints,F,16.0,White Hispanic
1003,47.0,Juvenile Report,No Restraints,M,17.0,Black Hispanic
1004,47.0,Juvenile Report,No Restraints,M,15.0,Black
1005,47.0,Juvenile Report,No Restraints,F,14.0,Black
1006,47.0,Juvenile Report,Metal,F,16.0,Black
1007,47.0,Juvenile Report,No Restraints,F,16.0,White Hispanic
1008,47.0,Juvenile Report,No Restraints,M,15.0,Black Hispanic
1009,47.0,Juvenile Report,No Restraints,F,13.0,Black
1010,47.0,Juvenile Report,No Restraints,M,16.0,Black
1011,47.0,Juvenile Report,No Restraints,M,16.0,Arabic
1012,47.0,Mitigated,No Restraints,M,18.0,Black
1013,47.0,Mitigated,No Restraints,M,11.0,Black
1014,47.0,Mitigated,No Restraints,F,16.0,Black
1015,47.0,Mitigated,No Restraints,F,14.0,White Hispanic
1016,47.0,Mitigated,No Restraints,M,,Unknown
1017,47.0,Mitigated,No Restraints,M,12.0,Black
1018,47.0,Mitigated,No Restraints,F,14.0,Black
1019,47.0,Mitigated,No Restraints,F,13.0,Black
1020,47.0,Mitigated,No Restraints,M,17.0,Black
1021,47.0,Mitigated,No Restraints,M,14.0,East Indian
1022,47.0,Mitigated,No Restraints,M,17.0,White Hispanic
1023,47.0,Mitigated,No Restraints,M,13.0,Black
1024,47.0,Mitigated,No Restraints,F,16.0,White Hispanic
1025,47.0,Mitigated,No Restraints,M,,Black
1026,47.0,Mitigated,No Restraints,M,9.0,Black
1027,47.0,Mitigated,No Restraints,M,,Black
1028,47.0,Mitigated,Metal,F,16.0,Black
1029,47.0,Mitigated,No Restraints,F,16.0,Black
1030,47.0,Mitigated,No Restraints,M,18.0,Black
1031,47.0,Mitigated,No Restraints,M,8.0,Black
1032,47.0,Mitigated,No Restraints,F,,Black
1033,47.0,Mitigated,No Restraints,M,15.0,Black Hispanic
1034,47.0,Mitigated,No Restraints,M,8.0,White Hispanic
1035,47.0,Mitigated,No Restraints,F,,White Hispanic
1036,47.0,Mitigated,No Restraints,M,14.0,Black
1037,47.0,Mitigated,No Restraints,F,10.0,Black
1038,47.0,Mitigated,No Restraints,M,6.0,Black
1039,47.0,Mitigated,Velcro,F,13.0,Black
1040,47.0,Mitigated,No Restraints,M,13.0,White Hispanic
1041,47.0,Mitigated,No Restraints,F,14.0,Black
1042,47.0,Mitigated,No Restraints,F,12.0,Black
1043,47.0,Mitigated,No Restraints,M,18.0,Black
1044,47.0,Mitigated,No Restraints,F,17.0,Black
1045,47.0,Mitigated,No Restraints,F,16.0,Asian/Pacific Isl.
1046,47.0,Mitigated,No Restraints,F,17.0,Black
1047,47.0,Mitigated,No Restraints,F,17.0,Black
1048,47.0,Mitigated,No Restraints,F,16.0,Black
1049,47.0,Mitigated,No Restraints,F,17.0,Black
1050,47.0,Mitigated,No Restraints,M,9.0,White Hispanic
1051,47.0,Mitigated,No Restraints,M,10.0,Black
1052,47.0,Mitigated,No Restraints,M,14.0,White Hispanic
1053,47.0,Mitigated,No Restraints,M,12.0,Black
1054,47.0,Mitigated,No Restraints,F,15.0,White Hispanic
1055,47.0,Mitigated,No Restraints,F,16.0,Black
1056,47.0,Mitigated,No Restraints,F,16.0,Black
1057,47.0,Mitigated,No Restraints,M,16.0,Black
1058,47.0,PINS / Warrant,No Restraints,M,15.0,Black
1059,47.0,PINS / Warrant,Metal,M,17.0,Black
1060,47.0,PINS / Warrant,No Restraints,F,13.0,Black
1061,47.0,PINS / Warrant,No Restraints,F,17.0,White Hispanic
1062,48.0,Arrested,Metal,M,16.0,Black
1063,48.0,Arrested,No Restraints,M,17.0,Black
1064,48.0,Arrested,Metal,F,48.0,Black
1065,48.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1066,48.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1067,48.0,Child in Crisis,No Restraints,F,13.0,Black Hispanic
1068,48.0,Child in Crisis,No Restraints,M,5.0,White Hispanic
1069,48.0,Child in Crisis,No Restraints,M,15.0,White Hispanic
1070,48.0,Child in Crisis,No Restraints,M,14.0,White Hispanic
1071,48.0,Child in Crisis,No Restraints,M,11.0,White Hispanic
1072,48.0,Child in Crisis,No Restraints,F,13.0,Black
1073,48.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1074,48.0,Child in Crisis,No Restraints,M,10.0,White Hispanic
1075,48.0,Child in Crisis,No Restraints,F,16.0,White Hispanic
1076,48.0,Child in Crisis,No Restraints,M,9.0,White Hispanic
1077,48.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1078,48.0,Child in Crisis,No Restraints,F,12.0,Black
1079,48.0,Child in Crisis,No Restraints,M,9.0,Black
1080,48.0,Child in Crisis,No Restraints,M,10.0,Black
1081,48.0,Child in Crisis,No Restraints,F,15.0,White Hispanic
1082,48.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1083,48.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1084,48.0,Child in Crisis,No Restraints,F,12.0,Black
1085,48.0,Child in Crisis,No Restraints,F,13.0,White Hispanic
1086,48.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1087,48.0,Child in Crisis,No Restraints,F,10.0,White Hispanic
1088,48.0,Child in Crisis,No Restraints,M,8.0,White Hispanic
1089,48.0,Child in Crisis,No Restraints,F,11.0,Black
1090,48.0,Child in Crisis,No Restraints,M,9.0,Black
1091,48.0,Child in Crisis,No Restraints,M,9.0,Black
1092,48.0,Child in Crisis,No Restraints,M,16.0,White Hispanic
1093,48.0,Child in Crisis,Metal,M,14.0,White Hispanic
1094,48.0,Child in Crisis,No Restraints,M,17.0,White Hispanic
1095,48.0,Child in Crisis,No Restraints,M,9.0,Black
1096,48.0,Child in Crisis,No Restraints,M,9.0,Black
1097,48.0,Child in Crisis,No Restraints,F,8.0,Black
1098,48.0,Juvenile Report,No Restraints,M,11.0,Black
1099,48.0,Juvenile Report,No Restraints,M,13.0,White Hispanic
1100,48.0,Juvenile Report,No Restraints,M,13.0,White Hispanic
1101,48.0,Juvenile Report,No Restraints,M,13.0,Black
1102,48.0,Juvenile Report,No Restraints,M,15.0,Black
1103,48.0,Juvenile Report,No Restraints,F,14.0,Black
1104,48.0,Juvenile Report,Metal,M,13.0,White Hispanic
1105,48.0,Juvenile Report,No Restraints,M,13.0,Black
1106,48.0,Juvenile Report,No Restraints,M,15.0,Black
1107,48.0,Juvenile Report,No Restraints,F,13.0,Black Hispanic
1108,48.0,Juvenile Report,No Restraints,M,16.0,Black
1109,48.0,Juvenile Report,No Restraints,M,15.0,Black
1110,48.0,Juvenile Report,No Restraints,M,17.0,Black
1111,48.0,Juvenile Report,No Restraints,M,14.0,Black Hispanic
1112,48.0,Juvenile Report,No Restraints,M,15.0,Black Hispanic
1113,48.0,Juvenile Report,No Restraints,M,13.0,Black
1114,48.0,Juvenile Report,No Restraints,F,14.0,Black Hispanic
1115,48.0,Mitigated,No Restraints,F,13.0,White Hispanic
1116,48.0,Mitigated,No Restraints,M,14.0,Arabic
1117,48.0,Mitigated,No Restraints,M,12.0,Black
1118,48.0,Mitigated,No Restraints,F,13.0,Black
1119,48.0,Mitigated,No Restraints,F,13.0,Black Hispanic
1120,48.0,Mitigated,No Restraints,F,12.0,Black
1121,48.0,Mitigated,No Restraints,M,13.0,Black
1122,48.0,Mitigated,No Restraints,F,14.0,Black
1123,48.0,Mitigated,No Restraints,M,14.0,Black
1124,48.0,Mitigated,No Restraints,F,14.0,White Hispanic
1125,48.0,Mitigated,No Restraints,M,10.0,White Hispanic
1126,48.0,Mitigated,No Restraints,F,13.0,Black Hispanic
1127,48.0,Mitigated,No Restraints,M,5.0,White Hispanic
1128,48.0,Mitigated,No Restraints,M,13.0,Black
1129,48.0,Mitigated,No Restraints,M,13.0,White
1130,48.0,Mitigated,No Restraints,M,17.0,Black
1131,48.0,Mitigated,No Restraints,M,17.0,Black
1132,48.0,Mitigated,Metal,F,16.0,White Hispanic
1133,48.0,Mitigated,Metal,M,13.0,Black
1134,48.0,Mitigated,No Restraints,M,14.0,Black Hispanic
1135,48.0,Mitigated,No Restraints,F,12.0,Black Hispanic
1136,48.0,Mitigated,No Restraints,F,12.0,Black
1137,48.0,Mitigated,No Restraints,M,11.0,White Hispanic
1138,48.0,Mitigated,No Restraints,M,17.0,White Hispanic
1139,48.0,Mitigated,No Restraints,M,14.0,White Hispanic
1140,48.0,Mitigated,No Restraints,M,17.0,Black
1141,48.0,Mitigated,No Restraints,F,16.0,White Hispanic
1142,48.0,Mitigated,No Restraints,F,,Black
1143,48.0,Mitigated,No Restraints,M,15.0,White Hispanic
1144,48.0,Mitigated,No Restraints,M,7.0,White Hispanic
1145,48.0,Mitigated,No Restraints,M,,Black
1146,48.0,Mitigated,No Restraints,F,18.0,Black
1147,48.0,Summons,No Restraints,F,17.0,White Hispanic
1148,48.0,Summons,No Restraints,M,17.0,Black
1149,49.0,Arrested,Metal,M,16.0,American Indian
1150,49.0,Child in Crisis,No Restraints,F,10.0,Black Hispanic
1151,49.0,Child in Crisis,No Restraints,M,11.0,White Hispanic
1152,49.0,Child in Crisis,No Restraints,M,15.0,Black Hispanic
1153,49.0,Child in Crisis,No Restraints,M,8.0,Black Hispanic
1154,49.0,Child in Crisis,No Restraints,M,12.0,Black
1155,49.0,Child in Crisis,No Restraints,M,5.0,Black
1156,49.0,Child in Crisis,No Restraints,F,16.0,Arabic
1157,49.0,Child in Crisis,Metal,M,15.0,Black
1158,49.0,Child in Crisis,No Restraints,M,15.0,Black Hispanic
1159,49.0,Child in Crisis,No Restraints,M,5.0,Black
1160,49.0,Child in Crisis,Metal,M,16.0,Black
1161,49.0,Child in Crisis,Metal,F,17.0,Black
1162,49.0,Child in Crisis,Metal,M,17.0,White Hispanic
1163,49.0,Juvenile Report,No Restraints,M,16.0,White Hispanic
1164,49.0,Juvenile Report,No Restraints,M,17.0,Arabic
1165,49.0,Juvenile Report,No Restraints,M,17.0,Arabic
1166,49.0,Juvenile Report,No Restraints,M,12.0,Black Hispanic
1167,49.0,Juvenile Report,No Restraints,M,12.0,Black
1168,49.0,Juvenile Report,Metal,F,13.0,Black
1169,49.0,Juvenile Report,No Restraints,F,14.0,White Hispanic
1170,49.0,Juvenile Report,No Restraints,M,9.0,Black Hispanic
1171,49.0,Juvenile Report,No Restraints,M,14.0,Black
1172,49.0,Juvenile Report,Metal,M,16.0,Black
1173,49.0,Juvenile Report,Metal,F,16.0,White Hispanic
1174,49.0,Juvenile Report,Metal,M,15.0,White Hispanic
1175,49.0,Juvenile Report,No Restraints,M,13.0,Black
1176,49.0,Juvenile Report,No Restraints,M,17.0,White Hispanic
1177,49.0,Juvenile Report,No Restraints,M,17.0,Black
1178,49.0,Mitigated,No Restraints,F,13.0,White Hispanic
1179,49.0,Mitigated,No Restraints,F,16.0,White Hispanic
1180,49.0,Mitigated,No Restraints,F,16.0,White Hispanic
1181,49.0,Mitigated,No Restraints,F,13.0,Black
1182,49.0,Mitigated,No Restraints,F,13.0,White Hispanic
1183,49.0,Mitigated,No Restraints,M,17.0,Black
1184,49.0,Mitigated,No Restraints,M,40.0,White
1185,49.0,Mitigated,No Restraints,F,13.0,Black
1186,49.0,Mitigated,No Restraints,F,13.0,Black
1187,49.0,Mitigated,No Restraints,M,9.0,Black
1188,49.0,Mitigated,No Restraints,M,17.0,White Hispanic
1189,49.0,Mitigated,No Restraints,M,17.0,White Hispanic
1190,49.0,Mitigated,Metal,M,16.0,Black
1191,49.0,Mitigated,No Restraints,M,15.0,White Hispanic
1192,49.0,Mitigated,No Restraints,F,17.0,Black
1193,49.0,Mitigated,No Restraints,M,10.0,Black
1194,49.0,Mitigated,No Restraints,M,16.0,White Hispanic
1195,49.0,Mitigated,No Restraints,F,15.0,Black
1196,49.0,Summons,No Restraints,M,16.0,White Hispanic
1197,49.0,Summons,No Restraints,M,17.0,White Hispanic
1198,50.0,Arrested,Metal,M,17.0,Black
1199,50.0,Arrested,Metal,M,16.0,Black
1200,50.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1201,50.0,Child in Crisis,Velcro,M,11.0,White Hispanic
1202,50.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1203,50.0,Child in Crisis,No Restraints,M,12.0,Black Hispanic
1204,50.0,Child in Crisis,No Restraints,F,15.0,White Hispanic
1205,50.0,Child in Crisis,No Restraints,M,6.0,White Hispanic
1206,50.0,Child in Crisis,No Restraints,M,9.0,White Hispanic
1207,50.0,Child in Crisis,No Restraints,M,17.0,White Hispanic
1208,50.0,Child in Crisis,No Restraints,M,21.0,Black
1209,50.0,Child in Crisis,No Restraints,M,16.0,Black Hispanic
1210,50.0,Child in Crisis,No Restraints,F,15.0,White Hispanic
1211,50.0,Child in Crisis,No Restraints,F,16.0,Black
1212,50.0,Child in Crisis,No Restraints,M,18.0,White Hispanic
1213,50.0,Juvenile Report,No Restraints,F,17.0,Black
1214,50.0,Juvenile Report,No Restraints,M,12.0,Black Hispanic
1215,50.0,Juvenile Report,No Restraints,M,12.0,Black Hispanic
1216,50.0,Juvenile Report,No Restraints,M,15.0,Black
1217,50.0,Mitigated,No Restraints,F,16.0,Black
1218,50.0,Mitigated,No Restraints,M,18.0,Black
1219,50.0,Mitigated,No Restraints,M,17.0,Black
1220,50.0,Mitigated,No Restraints,M,15.0,White Hispanic
1221,50.0,Mitigated,No Restraints,M,15.0,Black Hispanic
1222,50.0,Mitigated,No Restraints,F,16.0,Black
1223,50.0,Mitigated,No Restraints,M,17.0,Black
1224,50.0,Mitigated,No Restraints,F,20.0,Black
1225,50.0,Mitigated,No Restraints,M,18.0,White Hispanic
1226,50.0,Mitigated,No Restraints,M,17.0,Black Hispanic
1227,50.0,Mitigated,No Restraints,M,15.0,Black
1228,50.0,Mitigated,No Restraints,M,20.0,Black Hispanic
1229,50.0,Mitigated,No Restraints,M,10.0,Black Hispanic
1230,50.0,Mitigated,No Restraints,F,19.0,White Hispanic
1231,50.0,Mitigated,No Restraints,F,17.0,Black Hispanic
1232,50.0,Mitigated,No Restraints,F,18.0,Black
1233,50.0,Mitigated,No Restraints,M,15.0,Black
1234,50.0,Mitigated,No Restraints,M,18.0,Black
1235,50.0,Mitigated,Metal,F,15.0,White Hispanic
1236,50.0,Mitigated,No Restraints,F,15.0,White Hispanic
1237,50.0,Mitigated,No Restraints,F,15.0,White Hispanic
1238,50.0,Mitigated,No Restraints,F,15.0,White Hispanic
1239,50.0,Mitigated,No Restraints,F,11.0,White Hispanic
1240,50.0,Mitigated,No Restraints,M,12.0,Black
1241,50.0,Mitigated,No Restraints,M,15.0,Black
1242,50.0,Mitigated,Metal,F,16.0,Black Hispanic
1243,50.0,Mitigated,No Restraints,F,15.0,Black
1244,50.0,Summons,No Restraints,F,18.0,Black
1245,52.0,Arrested,No Restraints,M,16.0,Arabic
1246,52.0,Arrested,Metal,F,16.0,Black
1247,52.0,Arrested,Metal,M,19.0,White Hispanic
1248,52.0,Arrested,Metal,M,14.0,Black
1249,52.0,Arrested,Metal,M,20.0,White Hispanic
1250,52.0,Child in Crisis,No Restraints,M,17.0,White Hispanic
1251,52.0,Child in Crisis,No Restraints,F,16.0,Black Hispanic
1252,52.0,Child in Crisis,No Restraints,F,11.0,White Hispanic
1253,52.0,Child in Crisis,No Restraints,F,15.0,Black
1254,52.0,Child in Crisis,No Restraints,F,8.0,White Hispanic
1255,52.0,Child in Crisis,No Restraints,F,8.0,White Hispanic
1256,52.0,Child in Crisis,No Restraints,F,12.0,Black
1257,52.0,Child in Crisis,No Restraints,M,10.0,American Indian
1258,52.0,Child in Crisis,No Restraints,M,8.0,Black Hispanic
1259,52.0,Child in Crisis,No Restraints,M,15.0,White Hispanic
1260,52.0,Child in Crisis,No Restraints,M,15.0,Arabic
1261,52.0,Child in Crisis,No Restraints,M,13.0,Black
1262,52.0,Child in Crisis,No Restraints,M,6.0,Black Hispanic
1263,52.0,Child in Crisis,No Restraints,F,8.0,White Hispanic
1264,52.0,Child in Crisis,No Restraints,F,10.0,Black
1265,52.0,Child in Crisis,No Restraints,F,17.0,Black
1266,52.0,Child in Crisis,No Restraints,F,13.0,White Hispanic
1267,52.0,Child in Crisis,No Restraints,F,14.0,White Hispanic
1268,52.0,Child in Crisis,No Restraints,M,7.0,Black
1269,52.0,Child in Crisis,No Restraints,M,9.0,White
1270,52.0,Juvenile Report,No Restraints,M,15.0,White Hispanic
1271,52.0,Juvenile Report,No Restraints,M,15.0,White
1272,52.0,Juvenile Report,No Restraints,F,13.0,White Hispanic
1273,52.0,Juvenile Report,No Restraints,M,17.0,White Hispanic
1274,52.0,Juvenile Report,No Restraints,M,15.0,White Hispanic
1275,52.0,Juvenile Report,No Restraints,M,16.0,White Hispanic
1276,52.0,Juvenile Report,No Restraints,M,17.0,Asian/Pacific Isl.
1277,52.0,Juvenile Report,No Restraints,F,14.0,White Hispanic
1278,52.0,Juvenile Report,No Restraints,M,16.0,Black
1279,52.0,Juvenile Report,No Restraints,F,14.0,White Hispanic
1280,52.0,Juvenile Report,Metal,M,14.0,White Hispanic
1281,52.0,Mitigated,No Restraints,M,16.0,Black Hispanic
1282,52.0,Mitigated,No Restraints,M,16.0,Black Hispanic
1283,52.0,Mitigated,No Restraints,M,17.0,Black Hispanic
1284,52.0,Mitigated,No Restraints,F,,White
1285,52.0,Mitigated,No Restraints,M,13.0,White Hispanic
1286,52.0,Mitigated,No Restraints,M,11.0,White Hispanic
1287,60.0,Child in Crisis,No Restraints,M,15.0,White
1288,60.0,Child in Crisis,No Restraints,F,18.0,Black
1289,60.0,Child in Crisis,No Restraints,M,7.0,Black
1290,60.0,Child in Crisis,No Restraints,F,14.0,White
1291,60.0,Child in Crisis,No Restraints,F,7.0,Black
1292,60.0,Child in Crisis,No Restraints,M,18.0,Arabic
1293,60.0,Child in Crisis,No Restraints,M,18.0,Black
1294,60.0,Child in Crisis,No Restraints,F,18.0,Black
1295,60.0,Child in Crisis,No Restraints,M,6.0,Black
1296,60.0,Child in Crisis,No Restraints,F,13.0,Black
1297,60.0,Child in Crisis,No Restraints,F,17.0,Black
1298,60.0,Child in Crisis,No Restraints,F,7.0,Black
1299,60.0,Child in Crisis,No Restraints,M,9.0,Black
1300,60.0,Child in Crisis,No Restraints,M,13.0,Black
1301,60.0,Child in Crisis,No Restraints,F,7.0,Black
1302,60.0,Child in Crisis,Metal,F,13.0,White Hispanic
1303,60.0,Child in Crisis,No Restraints,M,13.0,Asian/Pacific Isl.
1304,60.0,Child in Crisis,No Restraints,F,18.0,White
1305,60.0,Child in Crisis,Metal,F,18.0,White
1306,60.0,Child in Crisis,No Restraints,F,10.0,White
1307,60.0,Child in Crisis,No Restraints,M,8.0,Black
1308,60.0,Child in Crisis,No Restraints,F,17.0,White Hispanic
1309,60.0,Juvenile Report,No Restraints,M,17.0,Black
1310,60.0,Juvenile Report,No Restraints,F,15.0,White
1311,60.0,Juvenile Report,No Restraints,F,15.0,White Hispanic
1312,60.0,Juvenile Report,No Restraints,M,17.0,White Hispanic
1313,60.0,Juvenile Report,No Restraints,F,16.0,Black
1314,60.0,Juvenile Report,Metal,M,16.0,Black
1315,60.0,Mitigated,No Restraints,M,10.0,Black
1316,60.0,Mitigated,No Restraints,M,11.0,Black
1317,60.0,Mitigated,No Restraints,M,10.0,Black
1318,60.0,Mitigated,No Restraints,M,10.0,Black
1319,60.0,Mitigated,No Restraints,M,11.0,White Hispanic
1320,60.0,Mitigated,No Restraints,M,,Black
1321,60.0,Mitigated,No Restraints,M,14.0,Black
1322,60.0,Mitigated,No Restraints,F,14.0,Asian/Pacific Isl.
1323,60.0,Mitigated,No Restraints,M,19.0,Black
1324,60.0,Mitigated,No Restraints,F,18.0,Black
1325,60.0,Mitigated,No Restraints,F,18.0,Black
1326,60.0,Mitigated,No Restraints,F,20.0,Black
1327,60.0,Mitigated,No Restraints,M,14.0,Black
1328,60.0,Mitigated,No Restraints,M,12.0,White Hispanic
1329,60.0,Mitigated,No Restraints,F,11.0,White Hispanic
1330,60.0,Mitigated,No Restraints,F,13.0,Black
1331,60.0,Mitigated,No Restraints,F,12.0,Black
1332,60.0,Mitigated,No Restraints,F,,Black
1333,60.0,Mitigated,No Restraints,F,14.0,Black
1334,60.0,Mitigated,No Restraints,M,11.0,White
1335,60.0,Mitigated,No Restraints,M,12.0,White
1336,60.0,Mitigated,No Restraints,M,16.0,Black
1337,60.0,Mitigated,No Restraints,M,18.0,Black
1338,60.0,Mitigated,No Restraints,F,8.0,Black
1339,60.0,Mitigated,No Restraints,M,14.0,White
1340,60.0,Mitigated,No Restraints,F,13.0,Black Hispanic
1341,60.0,Mitigated,No Restraints,M,11.0,Black
1342,60.0,Mitigated,No Restraints,F,11.0,White
1343,60.0,Mitigated,No Restraints,F,17.0,Black
1344,60.0,Mitigated,No Restraints,F,16.0,White Hispanic
1345,60.0,Mitigated,No Restraints,M,16.0,Black Hispanic
1346,60.0,Mitigated,No Restraints,M,17.0,White Hispanic
1347,60.0,Mitigated,No Restraints,M,14.0,Black
1348,60.0,Mitigated,No Restraints,M,15.0,Black
1349,60.0,Mitigated,No Restraints,F,15.0,Black
1350,60.0,Mitigated,No Restraints,M,14.0,Black
1351,60.0,Mitigated,No Restraints,F,14.0,Black
1352,60.0,Mitigated,No Restraints,F,15.0,White Hispanic
1353,60.0,Mitigated,No Restraints,M,17.0,Black
1354,60.0,Mitigated,No Restraints,M,14.0,White
1355,60.0,Mitigated,No Restraints,F,17.0,White Hispanic
1356,60.0,Mitigated,No Restraints,F,18.0,Black
1357,60.0,Mitigated,No Restraints,M,13.0,Arabic
1358,60.0,Mitigated,No Restraints,M,13.0,White
1359,60.0,Mitigated,No Restraints,F,17.0,Black
1360,60.0,Mitigated,No Restraints,F,10.0,Asian/Pacific Isl.
1361,60.0,Mitigated,No Restraints,M,9.0,White
1362,60.0,Mitigated,No Restraints,M,13.0,Arabic
1363,60.0,Mitigated,No Restraints,F,13.0,Black
1364,60.0,Mitigated,No Restraints,F,11.0,Black
1365,60.0,Mitigated,No Restraints,F,17.0,Black
1366,60.0,Mitigated,No Restraints,F,17.0,Black
1367,60.0,Mitigated,No Restraints,F,18.0,Black
1368,60.0,Mitigated,No Restraints,F,17.0,Black
1369,60.0,Mitigated,No Restraints,M,16.0,Black
1370,60.0,Mitigated,No Restraints,M,15.0,Black
1371,60.0,Mitigated,No Restraints,F,15.0,Black
1372,60.0,Mitigated,No Restraints,F,16.0,Black
1373,60.0,Mitigated,No Restraints,F,15.0,Black
1374,60.0,Mitigated,No Restraints,F,16.0,Black
1375,60.0,Mitigated,No Restraints,F,16.0,White
1376,60.0,Mitigated,No Restraints,F,16.0,Black
1377,60.0,Mitigated,No Restraints,F,16.0,Black
1378,60.0,Mitigated,No Restraints,F,13.0,White Hispanic
1379,60.0,Mitigated,No Restraints,F,13.0,White Hispanic
1380,60.0,Mitigated,No Restraints,F,16.0,Black
1381,60.0,Mitigated,No Restraints,F,16.0,Black
1382,60.0,Mitigated,No Restraints,M,7.0,Black Hispanic
1383,61.0,Child in Crisis,No Restraints,M,17.0,White
1384,61.0,Child in Crisis,No Restraints,F,15.0,Black
1385,61.0,Child in Crisis,No Restraints,M,7.0,Black
1386,61.0,Child in Crisis,No Restraints,M,15.0,Black
1387,61.0,Child in Crisis,No Restraints,M,11.0,White Hispanic
1388,61.0,Child in Crisis,No Restraints,F,12.0,White
1389,61.0,Child in Crisis,No Restraints,M,13.0,White
1390,61.0,Child in Crisis,Metal,F,14.0,Black
1391,61.0,Child in Crisis,No Restraints,M,6.0,Black Hispanic
1392,61.0,Child in Crisis,Velcro,M,9.0,White
1393,61.0,Child in Crisis,No Restraints,F,14.0,White
1394,61.0,Child in Crisis,No Restraints,F,14.0,Black
1395,61.0,Child in Crisis,No Restraints,M,6.0,Black Hispanic
1396,61.0,Child in Crisis,No Restraints,F,14.0,Asian/Pacific Isl.
1397,61.0,Child in Crisis,No Restraints,M,17.0,White Hispanic
1398,61.0,Child in Crisis,Velcro,M,10.0,White
1399,61.0,Child in Crisis,No Restraints,M,10.0,White
1400,61.0,Juvenile Report,No Restraints,F,12.0,Black
1401,61.0,Juvenile Report,Metal,M,15.0,White Hispanic
1402,61.0,Juvenile Report,No Restraints,M,16.0,White
1403,61.0,Juvenile Report,Metal,M,17.0,Black
1404,61.0,Juvenile Report,Metal,M,17.0,Black
1405,61.0,Juvenile Report,Metal,M,17.0,White Hispanic
1406,61.0,Juvenile Report,No Restraints,F,17.0,Black
1407,61.0,Juvenile Report,No Restraints,F,15.0,Asian/Pacific Isl.
1408,61.0,Juvenile Report,No Restraints,F,16.0,White
1409,61.0,Mitigated,No Restraints,F,15.0,White Hispanic
1410,61.0,Mitigated,No Restraints,M,16.0,Black
1411,61.0,Mitigated,No Restraints,M,18.0,White
1412,61.0,Mitigated,No Restraints,M,38.0,White Hispanic
1413,61.0,Mitigated,No Restraints,F,14.0,Black
1414,61.0,Mitigated,No Restraints,M,15.0,White Hispanic
1415,61.0,Mitigated,No Restraints,M,18.0,Black
1416,61.0,Mitigated,No Restraints,M,16.0,Black
1417,61.0,Mitigated,No Restraints,M,19.0,Black
1418,61.0,Mitigated,No Restraints,M,18.0,Black
1419,61.0,Mitigated,No Restraints,M,17.0,White Hispanic
1420,61.0,Mitigated,No Restraints,M,16.0,Black
1421,61.0,Mitigated,No Restraints,M,18.0,Black
1422,61.0,Mitigated,No Restraints,M,14.0,White
1423,61.0,Mitigated,No Restraints,M,16.0,White
1424,61.0,Mitigated,No Restraints,M,15.0,Black
1425,61.0,Mitigated,No Restraints,F,16.0,White
1426,61.0,Mitigated,No Restraints,M,17.0,Black
1427,61.0,Mitigated,No Restraints,M,17.0,White
1428,61.0,Mitigated,No Restraints,F,12.0,White
1429,61.0,Mitigated,No Restraints,M,17.0,Black
1430,61.0,Mitigated,No Restraints,M,17.0,White Hispanic
1431,61.0,Mitigated,No Restraints,F,17.0,White
1432,61.0,Mitigated,No Restraints,M,14.0,Black
1433,61.0,Summons,Metal,M,18.0,Black
1434,62.0,Arrested,Metal,M,12.0,White
1435,62.0,Arrested,Metal,M,14.0,Black Hispanic
1436,62.0,Child in Crisis,No Restraints,F,14.0,White
1437,62.0,Child in Crisis,No Restraints,M,13.0,Black
1438,62.0,Child in Crisis,No Restraints,M,5.0,Black Hispanic
1439,62.0,Child in Crisis,No Restraints,F,11.0,White Hispanic
1440,62.0,Child in Crisis,No Restraints,M,14.0,Black Hispanic
1441,62.0,Child in Crisis,No Restraints,M,14.0,Black Hispanic
1442,62.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1443,62.0,Child in Crisis,No Restraints,M,13.0,Asian/Pacific Isl.
1444,62.0,Child in Crisis,No Restraints,M,12.0,Asian/Pacific Isl.
1445,62.0,Child in Crisis,No Restraints,M,11.0,White Hispanic
1446,62.0,Child in Crisis,No Restraints,F,13.0,Asian/Pacific Isl.
1447,62.0,Child in Crisis,No Restraints,M,16.0,Black
1448,62.0,Juvenile Report,No Restraints,M,11.0,White
1449,62.0,Juvenile Report,Metal,F,15.0,Black
1450,62.0,Mitigated,No Restraints,M,12.0,East Indian
1451,62.0,Mitigated,No Restraints,M,11.0,Arabic
1452,62.0,Mitigated,No Restraints,M,12.0,White
1453,62.0,Mitigated,No Restraints,M,,White
1454,62.0,Mitigated,No Restraints,F,,Black Hispanic
1455,62.0,Mitigated,No Restraints,F,,White
1456,62.0,Mitigated,No Restraints,F,,Black Hispanic
1457,62.0,Mitigated,No Restraints,M,13.0,Asian/Pacific Isl.
1458,62.0,Mitigated,No Restraints,M,14.0,Black
1459,62.0,Mitigated,No Restraints,M,7.0,Black Hispanic
