,DBN,school_name,school_category,district_code,american_indian_or_alaskan_native,asian,black,hispanic,white,multi_racial,unknown,total_students_with_two_or_more_removals_suspensions
962,19K422,Spring Creek Community School,secondary school,19,3,3,8,3,3,3,3,9
963,19K431,Thomas Jefferson Yabc,high school,19,3,3,3,3,3,3,3,3
964,19K452,Frederick Douglass Academy VIII Middle School,junior high-intermediate-middle,19,3,3,6,3,3,3,3,8
965,19K501,Franklin K. Lane Campus YABC,high school,19,3,3,3,3,3,3,3,3
966,19K502,FDNY - Captain Vernon A. Richards High School for,high school,19,3,3,7,3,3,3,3,8
967,19K504,High School for Civil Rights,high school,19,3,3,3,3,3,3,3,6
968,19K507,Performing Arts and Technology High School,high school,19,3,3,8,3,3,3,3,12
969,19K510,World Academy for Total Community Health High Scho,high school,19,3,3,10,3,3,3,3,11
970,19K557,Brooklyn Gardens Elementary School,elementary,19,3,3,3,3,3,3,3,3
971,19K583,Multicultural High School,high school,19,3,3,3,3,3,3,3,3
972,19K615,Transit Tech Career and Technical Education High S,high school,19,3,3,10,3,3,3,3,11
973,19K618,Academy of Innovative Technology,high school,19,3,3,6,3,3,3,3,10
974,19K639,Brooklyn Lab School,high school,19,3,3,12,3,3,3,3,20
975,19K654,Van Siclen Community Middle School,junior high-intermediate-middle,19,3,3,3,3,3,3,3,9
976,19K659,Cypress Hills Collegiate Preparatory School,high school,19,3,3,3,3,3,3,3,3
977,19K660,W. H. Maxwell Career and Technical Education High,high school,19,3,3,11,3,3,3,3,13
978,19K661,Vista Academy,junior high-intermediate-middle,19,3,3,10,3,3,3,3,16
979,19K662,Liberty Avenue Middle School,junior high-intermediate-middle,19,3,3,3,3,3,3,3,3
980,19K663,School of the Future Brooklyn,junior high-intermediate-middle,19,3,3,6,3,3,3,3,7
981,19K677,East New York Elementary School of Excellence,elementary,19,3,3,3,3,3,3,3,3
982,19K678,East New York Middle School of Excellence,junior high-intermediate-middle,19,3,3,7,3,3,3,3,10
983,19K683,"The School for Classics: An Academy of Thinkers, W",high school,19,3,3,6,3,3,3,3,7
984,19K760,Highland Park Community School,junior high-intermediate-middle,19,3,3,3,3,3,3,3,3
985,19K764,The Urban Assembly School for Collaborative Health,high school,19,3,3,3,3,3,3,3,3
986,20K030,P.S./I.S. 30 Mary White Ovington,k-8,20,3,3,3,3,3,3,3,3
987,20K048,P.S. 048 Mapleton,elementary,20,3,3,3,3,3,3,3,3
988,20K062,J.H.S. 062 Ditmas,junior high-intermediate-middle,20,3,3,6,3,3,3,3,8
989,20K069,P.S. 69 Vincent D. Grippo School,elementary,20,3,3,3,3,3,3,3,3
990,20K102,P.S. 102 The Bayview,elementary,20,3,3,3,3,3,3,3,3
991,20K104,P.S./I.S. 104 The Fort Hamilton School,k-8,20,3,3,3,3,3,3,3,6
992,20K105,P.S. 105 The Blythebourne,elementary,20,3,3,3,3,3,3,3,3
993,20K112,P.S. 112 Lefferts Park,elementary,20,3,3,3,3,3,3,3,3
994,20K127,P.S. 127 Mckinley Park,elementary,20,3,3,3,3,3,3,3,3
995,20K160,P.S. 160 William T. Sampson,elementary,20,3,3,3,3,3,3,3,3
996,20K163,P.S. 163 Bath Beach,k-8,20,3,3,3,3,3,3,3,3
997,20K164,P.S. 164 Caesar Rodney,elementary,20,3,3,3,3,3,3,3,3
998,20K170,Ralph A. Fabrizio School,elementary,20,3,3,3,3,3,3,3,3
999,20K176,P.S. 176 Ovington,elementary,20,3,3,3,3,3,3,3,3
1000,20K179,P.S. 179 Kensington,elementary,20,3,3,3,3,3,3,3,3
1001,20K180,The SEEALL Academy,k-8,20,3,18,3,12,15,3,3,46
1002,20K185,P.S. 185 Walter Kassenbrock,elementary,20,3,3,3,3,3,3,3,3
1003,20K186,P.S. 186 Dr. Irving A Gladstone,elementary,20,3,3,3,3,3,3,3,3
1004,20K187,The Christa McAuliffe School\I.S. 187,junior high-intermediate-middle,20,3,3,3,3,3,3,3,3
1005,20K192,P.S. 192 - The Magnet School for Math and Science,k-8,20,3,3,3,3,3,3,3,3
1006,20K200,P.S. 200 Benson School,elementary,20,3,3,3,3,7,3,3,11
1007,20K201,J.H.S. 201 The Dyker Heights,junior high-intermediate-middle,20,3,3,3,3,3,3,3,3
1008,20K204,P.S. 204 Vince Lombardi,elementary,20,3,3,3,3,3,3,3,3
1009,20K205,P.S. 205 Clarion,elementary,20,3,3,3,3,3,3,3,3
1010,20K220,J.H.S. 220 John J. Pershing,junior high-intermediate-middle,20,3,3,3,14,3,3,3,21
1011,20K223,J.H.S. 223 The Montauk,junior high-intermediate-middle,20,3,3,3,3,3,3,3,6
1012,20K227,J.H.S. 227 Edward B. Shallow,junior high-intermediate-middle,20,3,3,3,12,7,3,3,22
1013,20K229,P.S. 229 Dyker,k-8,20,3,3,3,3,3,3,3,3
1014,20K247,P.S. 247 Brooklyn,elementary,20,3,3,3,3,3,3,3,3
1015,20K259,J.H.S. 259 William Mckinley,junior high-intermediate-middle,20,3,3,3,3,3,3,3,11
1016,20K264,P.S. 264 Bay Ridge Elementary School For The Arts,elementary,20,3,3,3,3,3,3,3,3
1017,20K310,The School For Future Leaders,elementary,20,3,3,3,3,3,3,3,3
1018,20K445,New Utrecht High School,high school,20,3,3,3,10,10,3,3,28
1019,20K485,High School of Telecommunication Arts and Technolo,high school,20,3,3,3,3,3,3,3,6
1020,20K490,Fort Hamilton High School,high school,20,3,3,3,10,3,3,3,18
1021,20K503,P.S. 503: The School of Discovery,elementary,20,3,3,3,3,3,3,3,3
1022,20K505,Franklin Delano Roosevelt High School,high school,20,3,3,12,8,3,3,3,24
1023,20K506,P.S. 506: The School of Journalism & Technology,elementary,20,3,3,3,3,3,3,3,3
1024,20K609,Urban Assembly School for Criminal Justice,secondary school,20,3,3,3,3,3,3,3,8
1025,20K658,Franklin Delano Roosevelt YABC,high school,20,3,3,3,3,3,3,3,3
1026,20K682,The Academy of Talented Scholars,elementary,20,3,3,3,3,3,3,3,3
1027,20K686,Brooklyn School of Inquiry,k-8,20,3,3,3,3,3,3,3,3
1028,20K748,P.S. 748 Brooklyn School for Global Scholars,elementary,20,3,3,3,3,3,3,3,3
1029,20K768,District 20 Pre-K Center,district pre-k center,20,3,3,3,3,3,3,3,3
1030,20K920,New Utrecht Evening Hs M/W,ungraded,20,3,3,3,3,3,3,3,3
1031,20K921,New Utrecht Evening Hs T/R,ungraded,20,3,3,3,3,3,3,3,3
1032,20K971,"School of Math, Science, and Healthy Living",elementary,20,3,3,3,3,3,3,3,3
1033,21K090,P.S. 90 Edna Cohen School,elementary,21,3,3,3,3,3,3,3,3
1034,21K095,P.S. 095 The Gravesend,k-8,21,3,3,3,3,3,3,3,3
1035,21K096,I.S. 096 Seth Low,junior high-intermediate-middle,21,3,3,13,3,11,3,3,25
1036,21K097,P.S. 97 The Highlawn,elementary,21,3,3,3,3,3,3,3,3
1037,21K098,I.S. 98 Bay Academy,junior high-intermediate-middle,21,3,3,3,3,6,3,3,11
1038,21K099,P.S. 099 Isaac Asimov,k-8,21,3,3,11,3,3,3,3,16
1039,21K100,P.S. 100 The Coney Island School,elementary,21,3,3,3,3,3,3,3,3
1040,21K101,P.S. 101 The Verrazano,elementary,21,3,3,3,3,3,3,3,3
1041,21K121,P.S. 121 Nelson A. Rockefeller,k-8,21,3,3,3,3,3,3,3,3
1042,21K128,P.S. 128 Bensonhurst,elementary,21,3,3,3,3,3,3,3,3
1043,21K153,P.S. 153 Homecrest,elementary,21,3,3,3,3,3,3,3,3
1044,21K177,P.S. 177 The Marlboro,elementary,21,3,3,3,3,3,3,3,3
1045,21K188,P.S. 188 Michael E. Berdy,elementary,21,3,3,9,6,3,3,3,17
1046,21K199,P.S. 199 Frederick Wachtel,elementary,21,3,3,3,3,3,3,3,3
1047,21K209,P.S. 209 Margaret Mead,k-8,21,3,3,3,3,3,3,3,3
1048,21K212,P.S. 212 Lady Deborah Moody,elementary,21,3,3,3,3,3,3,3,3
1049,21K215,P.S. 215 Morris H. Weiss,elementary,21,3,3,3,3,3,3,3,3
1050,21K216,P.S. 216 Arturo Toscanini,elementary,21,3,3,3,3,3,3,3,3
1051,21K225,P.S. K225 - The Eileen E. Zaglin,k-8,21,3,3,3,3,3,3,3,6
1052,21K226,P.S. 226 Alfred De B.Mason,k-8,21,3,3,3,3,3,3,3,3
1053,21K228,I.S. 228 David A. Boody,junior high-intermediate-middle,21,3,3,3,3,3,3,3,3
1054,21K238,P.S. 238 Anne Sullivan,k-8,21,3,3,3,3,3,3,3,3
1055,21K239,Mark Twain I.S. 239 for the Gifted & Talented,junior high-intermediate-middle,21,3,3,3,3,3,3,3,3
1056,21K253,P.S. 253,elementary,21,3,3,3,3,3,3,3,3
1057,21K281,I.S. 281 Joseph B Cavallaro,junior high-intermediate-middle,21,3,3,8,9,6,3,3,24
1058,21K288,P.S. 288 The Shirley Tanyhill,k-8,21,3,3,3,3,3,3,3,3
1059,21K303,I.S. 303 Herbert S. Eisenberg,junior high-intermediate-middle,21,3,3,3,3,3,3,3,3
1060,21K329,P.S. 329 Surfside,elementary,21,3,3,3,3,3,3,3,3
1061,21K337,International High School at Lafayette,high school,21,3,3,3,3,3,3,3,3
1062,21K344,Rachel Carson High School for Coastal Studies,high school,21,3,3,3,3,3,3,3,9
1063,21K348,High School of Sports Management,high school,21,3,3,15,3,3,3,3,17
1064,21K410,Abraham Lincoln High School,high school,21,3,3,23,3,3,3,3,32
1065,21K411,Abraham Lincoln Yabc,high school,21,3,3,3,3,3,3,3,3
1066,21K468,Kingsborough Early College School,secondary school,21,3,3,3,3,3,3,3,11
1067,21K525,Edward R. Murrow High School,high school,21,3,3,16,3,3,3,3,24
1068,21K540,John Dewey High School,high school,21,3,3,15,3,3,3,3,19
1069,21K559,Life Academy High School for Film and Music,high school,21,3,3,3,3,3,3,3,10
1070,21K572,Expeditionary Learning School for Community Leader,high school,21,3,3,3,3,3,3,3,7
1071,21K620,William E. Grady Career and Technical Education Hi,high school,21,3,3,25,3,3,3,3,31
1072,21K690,Brooklyn Studio Secondary School,secondary school,21,3,3,3,3,7,3,3,8
1073,21K728,Liberation Diploma Plus,high school,21,3,3,3,3,3,3,3,3
1074,21K840,Brooklyn's Daily Discovery Pre-K Center,district pre-k center,21,3,3,3,3,3,3,3,3
1075,22K014,J.H.S. 014 Shell Bank,junior high-intermediate-middle,22,3,3,3,3,3,3,3,6
1076,22K052,P.S. 052 Sheepshead Bay,elementary,22,3,3,3,3,3,3,3,6
1077,22K078,J.H.S. 078 Roy H. Mann,junior high-intermediate-middle,22,3,3,3,3,3,3,3,6
1078,22K109,P.S. 109,k-8,22,3,3,29,3,3,3,3,32
1079,22K119,P.S. 119 Amersfort,elementary,22,3,3,3,3,3,3,3,3
1080,22K134,P.S. K134,elementary,22,3,3,3,3,3,3,3,3
1081,22K139,P.S. 139 Alexine A. Fenty,elementary,22,3,3,7,3,3,3,3,9
1082,22K152,School of Science & Technology,elementary,22,3,3,3,3,3,3,3,10
1083,22K193,P.S. 193 Gil Hodges,elementary,22,3,3,3,3,3,3,3,3
1084,22K194,P.S. 194 Raoul Wallenberg,elementary,22,3,3,3,3,3,3,3,3
1085,22K195,P.S. 195 Manhattan Beach,elementary,22,3,3,3,3,3,3,3,3
1086,22K197,P.S. 197 - The Kings Highway Academy,elementary,22,3,3,3,3,3,3,3,3
1087,22K198,P.S. 198 Brooklyn,elementary,22,3,3,3,3,3,3,3,3
1088,22K203,P.S. 203 Floyd Bennett School,elementary,22,3,3,3,3,3,3,3,9
1089,22K206,P.S. 206 Joseph F Lamb,k-8,22,3,3,3,3,3,3,3,8
1090,22K207,P.S. 207 Elizabeth G. Leary,k-8,22,3,3,12,3,3,3,3,13
1091,22K217,P.S. 217 Colonel David Marcus School,elementary,22,3,3,3,3,3,3,3,3
1092,22K222,P.S. 222 Katherine R. Snyder,elementary,22,3,3,3,3,3,3,3,3
1093,22K234,J.H.S. 234 Arthur W. Cunningham,junior high-intermediate-middle,22,3,3,14,3,9,3,3,25
1094,22K236,P.S. 236 Mill Basin,elementary,22,3,3,3,3,3,3,3,3
1095,22K240,Andries Hudde,junior high-intermediate-middle,22,3,3,12,3,3,3,3,14
1096,22K245,P.S. 245,elementary,22,3,3,3,3,3,3,3,3
1097,22K251,P.S. 251 Paerdegat,elementary,22,3,3,3,3,3,3,3,3
1098,22K254,P.S. 254 Dag Hammarskjold,elementary,22,3,3,3,3,3,3,3,3
1099,22K255,P.S. 255 Barbara Reing School,elementary,22,3,3,3,3,3,3,3,3
1100,22K269,P.S. 269 Nostrand,elementary,22,3,3,3,3,3,3,3,3
1101,22K277,P.S. 277 Gerritsen Beach,elementary,22,3,3,3,3,3,3,3,3
1102,22K278,J.H.S. 278 Marine Park,junior high-intermediate-middle,22,3,3,16,3,3,3,3,21
1103,22K312,P.S. 312 Bergen Beach,elementary,22,3,3,3,3,3,3,3,3
1104,22K315,P.S. K315,elementary,22,3,3,3,3,3,3,3,3
1105,22K326,P.S. 326,early childhood,22,3,3,3,3,3,3,3,3
1106,22K361,P.S. 361 East Flatbush Early Childhood School,early childhood,22,3,3,3,3,3,3,3,3
1107,22K381,I. S. 381,junior high-intermediate-middle,22,3,3,3,3,3,3,3,3
1108,22K405,Midwood High School,high school,22,3,3,14,3,3,3,3,18
1109,22K425,James Madison High School,high school,22,3,3,10,3,3,3,3,16
1110,22K535,Leon M. Goldstein High School for the Sciences,high school,22,3,3,3,3,3,3,3,3
1111,22K555,Brooklyn College Academy,high school,22,3,3,3,3,3,3,3,3
1112,22K611,Origins High School,high school,22,3,3,3,3,3,3,3,15
1113,22K630,Professional Pathways High School,high school,22,3,3,3,3,3,3,3,3
1114,22K853,The Joan Snow Pre-K Center,district pre-k center,22,3,3,3,3,3,3,3,3
1115,23K041,P.S. 041 Francis White,k-8,23,3,3,3,3,3,3,3,3
1116,23K137,P.S./I.S. 137 Rachel Jean Mitchell,k-8,23,3,3,3,3,3,3,3,3
1117,23K150,P.S. 150 Christopher,elementary,23,3,3,3,3,3,3,3,3
1118,23K155,P.S./ I.S. 155 Nicholas Herkimer,k-8,23,3,3,3,3,3,3,3,3
1119,23K156,P.S. 156 Waverly,elementary,23,3,3,3,3,3,3,3,7
1120,23K165,P.S. 165 Ida Posner,k-8,23,3,3,3,3,3,3,3,3
1121,23K178,P.S. 178 Saint Clair Mckelway,k-8,23,3,3,3,3,3,3,3,3
1122,23K184,P.S. 184 Newport,k-8,23,3,3,3,3,3,3,3,3
1123,23K284,"The Gregory Jocko Jackson School of Sports, Art, a",k-8,23,3,3,3,3,3,3,3,3
1124,23K298,P.S. 298 Dr. Betty Shabazz,elementary,23,3,3,3,3,3,3,3,3
1125,23K323,P.S./I.S. 323,k-8,23,3,3,3,3,3,3,3,3
1126,23K327,P.S. 327 Dr. Rose B. English,k-8,23,3,3,3,3,3,3,3,3
1127,23K363,Brownsville Collaborative Middle School,junior high-intermediate-middle,23,3,3,3,3,3,3,3,3
1128,23K392,I.S. 392,junior high-intermediate-middle,23,3,3,3,3,3,3,3,3
1129,23K401,Christopher Avenue Community School,elementary,23,3,3,3,3,3,3,3,3
1130,23K446,Riverdale Avenue Community School,elementary,23,3,3,3,3,3,3,3,6
1131,23K493,Brooklyn Collegiate: A College Board School,high school,23,3,3,12,3,3,3,3,14
1132,23K514,Frederick Douglass Academy VII High School,high school,23,3,3,3,3,3,3,3,3
1133,23K518,Kappa V (Knowledge and Power Preparatory Academy),junior high-intermediate-middle,23,3,3,3,3,3,3,3,7
1134,23K522,Mott Hall IV,junior high-intermediate-middle,23,3,3,3,3,3,3,3,3
1135,23K599,Brooklyn Landmark Elementary School,elementary,23,3,3,3,3,3,3,3,3
1136,23K643,Brooklyn Democracy Academy,high school,23,3,3,3,3,3,3,3,3
1137,23K644,Eagle Academy for Young Men II,secondary school,23,3,3,3,3,3,3,3,3
1138,23K646,Aspirations Diploma Plus High School,high school,23,3,3,3,3,3,3,3,3
1139,23K647,Metropolitan Diploma Plus High School,high school,23,3,3,3,3,3,3,3,3
1140,23K664,Brooklyn Environmental Exploration School (BEES),junior high-intermediate-middle,23,3,3,3,3,3,3,3,3
1141,23K668,Riverdale Avenue Middle School,junior high-intermediate-middle,23,3,3,3,3,3,3,3,3
1142,23K671,Mott Hall Bridges Academy,junior high-intermediate-middle,23,3,3,3,3,3,3,3,3
1143,23K697,Teachers Preparatory High School,secondary school,23,3,3,3,3,3,3,3,3
1144,24Q005,I.S. 5 - The Walter Crowley Intermediate School,junior high-intermediate-middle,24,3,13,3,33,3,3,3,52
1145,24Q007,P.S. 007 Louis F. Simeone,early childhood,24,3,3,3,3,3,3,3,3
1146,24Q012,P.S. 012 James B. Colgate,elementary,24,3,3,3,3,3,3,3,3
1147,24Q013,P.S. 013 Clement C. Moore,elementary,24,3,3,3,3,3,3,3,3
1148,24Q014,P.S. 014 Fairview,elementary,24,3,3,3,3,3,3,3,3
1149,24Q016,P.S. Q016 The Nancy DeBenedittis School,elementary,24,3,3,3,3,3,3,3,3
1150,24Q019,P.S. 019 Marino Jeantet,elementary,24,3,3,3,3,3,3,3,3
1151,24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Cente,early childhood,24,3,3,3,3,3,3,3,3
1152,24Q049,P.S. 049 Dorothy Bonawit Kole,k-8,24,3,3,3,3,3,3,3,3
1153,24Q058,P.S. 58 - The School of Heroes,elementary,24,3,3,3,3,3,3,3,3
1154,24Q061,I.S. 061 Leonardo Da Vinci,junior high-intermediate-middle,24,3,3,3,31,3,3,3,37
1155,24Q068,P.S. 068 Cambridge,elementary,24,3,3,3,3,3,3,3,3
1156,24Q071,P.S. 071 Forest,elementary,24,3,3,3,3,3,3,3,3
1157,24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,junior high-intermediate-middle,24,3,3,3,23,6,3,3,36
1158,24Q077,I.S. 077,junior high-intermediate-middle,24,3,3,3,15,3,3,3,16
1159,24Q081,P.S. 81Q Jean Paul Richter,elementary,24,3,3,3,3,3,3,3,3
1160,24Q087,P.S./I.S. 087 Middle Village,k-8,24,3,3,3,9,3,3,3,11
1161,24Q088,P.S. 088 Seneca,elementary,24,3,3,3,3,3,3,3,6
1162,24Q089,P.S. 089 Elmhurst,elementary,24,3,3,3,3,3,3,3,3
1163,24Q091,P.S. 091 Richard Arkwright,elementary,24,3,3,3,3,3,3,3,3
1164,24Q093,I.S. 093 Ridgewood,junior high-intermediate-middle,24,3,3,3,26,3,3,3,34
1165,24Q102,P.S. 102 Bayview,k-8,24,3,3,3,3,3,3,3,10
1166,24Q110,P.S. 110,elementary,24,3,3,3,3,3,3,3,3
1167,24Q113,P.S./I.S. 113 Anthony J. Pranzo,k-8,24,3,3,3,3,3,3,3,3
1168,24Q119,I.S. 119 The Glendale,k-8,24,3,3,3,6,3,3,3,8
1169,24Q125,I.S. 125 Thom J. McCann Woodside,junior high-intermediate-middle,24,3,3,3,12,3,3,3,20
1170,24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",k-8,24,3,3,3,3,8,3,3,12
1171,24Q143,P.S. 143 Louis Armstrong,elementary,24,3,3,3,3,3,3,3,3
1172,24Q153,P.S. 153 Maspeth Elem,elementary,24,3,3,3,3,3,3,3,3
1173,24Q199,P.S. 199 Maurice A. Fitzgerald,elementary,24,3,3,3,3,3,3,3,3
1174,24Q211,Elm Tree Elementary School,elementary,24,3,3,3,3,3,3,3,3
1175,24Q229,P.S. 229 Emanuel Kaplan,elementary,24,3,3,3,3,3,3,3,3
1176,24Q236,International High School for Health Sciences,high school,24,3,3,3,3,3,3,3,3
1177,24Q239,P.S. 239,elementary,24,3,3,3,3,3,3,3,3
1178,24Q264,Academy of Finance and Enterprise,high school,24,3,3,3,3,3,3,3,8
1179,24Q267,High School of Applied Communication,high school,24,3,3,3,3,3,3,3,3
1180,24Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,elementary,24,3,3,3,3,3,3,3,3
1181,24Q293,Civic Leadership Academy,high school,24,3,3,3,3,3,3,3,3
1182,24Q296,Pan American International High School,high school,24,3,3,3,3,3,3,3,3
1183,24Q299,Bard High School Early College Queens,high school,24,3,3,3,3,3,3,3,3
1184,24Q305,Learners and Leaders,elementary,24,3,3,3,3,3,3,3,6
1185,24Q307,Pioneer Academy,elementary,24,3,3,3,3,3,3,3,3
1186,24Q311,Corona Arts & Sciences Academy,junior high-intermediate-middle,24,3,3,3,3,3,3,3,8
1187,24Q330,P.S. 330,elementary,24,3,3,3,3,3,3,3,3
1188,24Q331,Mosaic Pre-K Center,district pre-k center,24,3,3,3,3,3,3,3,3
1189,24Q343,The Children's Lab School,elementary,24,3,3,3,3,3,3,3,3
1190,24Q455,Newtown High School,high school,24,3,3,3,3,3,3,3,3
1191,24Q457,H.S. Arts & Business Yabc,high school,24,3,3,3,3,3,3,3,3
1192,24Q485,Grover Cleveland High School,high school,24,3,3,3,16,3,3,3,25
1193,24Q520,Middle College High School at LaGuardia Community,high school,24,3,3,3,3,3,3,3,3
1194,24Q530,International High School at LaGuardia Community C,high school,24,3,3,3,3,3,3,3,3
1195,24Q550,High School for Arts and Business,high school,24,3,3,3,3,3,3,3,6
1196,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",secondary school,24,3,3,3,3,3,3,3,3
1197,24Q585,Maspeth High School,high school,24,3,3,3,3,3,3,3,3
1198,24Q600,Queens Vocational and Technical High School,high school,24,3,3,3,3,3,3,3,7
1199,24Q610,Aviation Career & Technical Education High School,high school,24,3,3,3,3,3,3,3,8
1200,24Q744,VOYAGES Preparatory,high school,24,3,3,3,3,3,3,3,3
1201,24Q877,The 51 Avenue Academy (The Path To Academic Excell,elementary,24,3,3,3,3,3,3,3,3
1202,25Q020,P.S. 020 John Bowne,elementary,25,3,3,3,3,3,3,3,10
1203,25Q021,P.S. 021 Edward Hart,elementary,25,3,6,3,3,3,3,3,9
1204,25Q022,P.S. 022 Thomas Jefferson,elementary,25,3,3,3,3,3,3,3,3
1205,25Q024,P.S. 024 Andrew Jackson,elementary,25,3,3,3,3,3,3,3,3
1206,25Q025,I.S. 025 Adrien Block,junior high-intermediate-middle,25,3,3,3,3,3,3,3,3
1207,25Q029,P.S. 029 Queens,elementary,25,3,3,3,3,3,3,3,3
1208,25Q032,P.S. 032 State Street,elementary,25,3,3,3,3,3,3,3,3
1209,25Q079,P.S. 079 Francis Lewis,elementary,25,3,3,3,3,3,3,3,6
1210,25Q107,P.S. 107 Thomas A Dooley,elementary,25,3,3,3,3,3,3,3,3
1211,25Q120,P.S. 120 Queens,elementary,25,3,3,3,3,3,3,3,3
1212,25Q129,P.S. 129 Patricia Larkin,elementary,25,3,3,3,3,3,3,3,3
1213,25Q130,P.S. 130,early childhood,25,3,3,3,3,3,3,3,3
1214,25Q154,P.S. 154 Queens,elementary,25,3,3,3,3,3,3,3,3
1215,25Q163,P.S. 163 Flushing Heights,elementary,25,3,3,3,3,3,3,3,3
1216,25Q164,P.S. 164 Queens Valley,k-8,25,3,3,3,3,3,3,3,3
1217,25Q165,P.S. 165 Edith K. Bergtraum,elementary,25,3,3,3,3,3,3,3,3
1218,25Q169,P.S. 169 Bay Terrace,elementary,25,3,3,3,3,3,3,3,3
1219,25Q184,P.S. 184 Flushing Manor,elementary,25,3,3,3,3,3,3,3,3
1220,25Q185,J.H.S. 185 Edward Bleeker,junior high-intermediate-middle,25,3,3,3,8,3,3,3,19
1221,25Q189,J.H.S. 189 Daniel Carter Beard,junior high-intermediate-middle,25,3,3,3,3,3,3,3,3
1222,25Q193,P.S. 193 Alfred J. Kennedy,elementary,25,3,3,3,3,3,3,3,3
1223,25Q194,J.H.S. 194 William Carr,junior high-intermediate-middle,25,3,3,3,16,3,3,3,27
1224,25Q200,P.S./M.S. 200 - The Pomonok School & STAR Academy,k-8,25,3,3,3,3,3,3,3,3
1225,25Q201,P.S. 201 The Discovery School for Inquiry and Rese,elementary,25,3,3,3,3,3,3,3,3
1226,25Q209,P.S. 209 Clearview Gardens,elementary,25,3,3,3,3,3,3,3,3
1227,25Q214,P.S. 214 Cadwallader Colden,elementary,25,3,3,3,3,3,3,3,3
1228,25Q219,P.S. 219 Paul Klapper,k-8,25,3,3,3,3,3,3,3,3
1229,25Q237,I.S. 237,junior high-intermediate-middle,25,3,3,10,3,3,3,3,12
1230,25Q240,Veritas Academy,high school,25,3,3,3,3,3,3,3,3
1231,25Q241,Queens High School for Language Studies,high school,25,3,3,3,3,3,3,3,3
1232,25Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,early childhood,25,3,3,3,3,3,3,3,3
1233,25Q244,The Active Learning Elementary School,early childhood,25,3,3,3,3,3,3,3,3
1234,25Q250,I.S. 250 The Robert F. Kennedy Community Middle Sc,junior high-intermediate-middle,25,3,3,13,3,3,3,3,21
1235,25Q252,"Queens School of Inquiry, The",secondary school,25,3,3,3,3,3,3,3,3
1236,25Q263,Flushing International High School,high school,25,3,3,3,3,3,3,3,3
1237,25Q281,East-West School of International Studies,secondary school,25,3,3,3,3,3,3,3,7
1238,25Q285,World Journalism Preparatory: A College Board Scho,secondary school,25,3,3,3,3,3,3,3,3
1239,25Q294,BELL Academy,junior high-intermediate-middle,25,3,3,3,3,3,3,3,3
1240,25Q409,District 25 PRE-K Center,district pre-k center,25,3,3,3,3,3,3,3,3
1241,25Q425,John Bowne High School,high school,25,3,3,20,14,3,3,3,36
1242,25Q460,Flushing High School,high school,25,3,3,19,14,3,3,3,35
1243,25Q467,Flushing Yabc,high school,25,3,3,3,3,3,3,3,3
1244,25Q499,"The Queens College School for Math, Science and Te",k-8,25,3,3,3,3,3,3,3,3
1245,25Q525,Townsend Harris High School,high school,25,3,3,3,3,3,3,3,3
1246,25Q540,Queens Academy High School,high school,25,3,3,3,3,3,3,3,8
1247,25Q670,Robert F. Kennedy Community High School,high school,25,3,3,3,3,3,3,3,8
1248,25Q792,North Queens Community High School,high school,25,3,3,3,3,3,3,3,3
1249,25Q901,Flushing Evening High Schl M/W,ungraded,25,3,3,3,3,3,3,3,3
1250,26Q018,P.S. 018 Winchester,elementary,26,3,3,3,3,3,3,3,3
1251,26Q026,P.S. 026 Rufus King,elementary,26,3,3,3,3,3,3,3,3
1252,26Q031,P.S. 031 Bayside,elementary,26,3,3,3,3,3,3,3,3
1253,26Q041,P.S. 041 Crocheron,elementary,26,3,3,3,3,3,3,3,3
1254,26Q046,P.S. 046 Alley Pond,elementary,26,3,3,3,3,3,3,3,3
1255,26Q067,J.H.S. 067 Louis Pasteur,junior high-intermediate-middle,26,3,3,3,3,3,3,3,3
1256,26Q074,J.H.S. 074 Nathaniel Hawthorne,junior high-intermediate-middle,26,3,3,3,3,3,3,3,3
1257,26Q094,P.S. 094 David D. Porter,elementary,26,3,3,3,3,3,3,3,3
1258,26Q098,P.S. 098 The Douglaston School,elementary,26,3,3,3,3,3,3,3,3
1259,26Q115,The James J. Ambrose School,elementary,26,3,3,3,3,3,3,3,3
1260,26Q133,P.S. 133 Queens,elementary,26,3,3,3,3,3,3,3,3
1261,26Q158,M.S. 158 Marie Curie,junior high-intermediate-middle,26,3,3,3,3,3,3,3,6
1262,26Q159,P.S. 159,elementary,26,3,3,3,3,3,3,3,3
1263,26Q162,P.S. 162 John Golden,elementary,26,3,3,3,3,3,3,3,3
1264,26Q172,Irwin Altman Middle School 172,junior high-intermediate-middle,26,3,3,3,3,3,3,3,3
1265,26Q173,P.S. 173 Fresh Meadows,elementary,26,3,3,3,3,3,3,3,3
1266,26Q178,P.S./ IS 178 Holliswood,k-8,26,3,3,3,3,3,3,3,3
1267,26Q186,P.S. 186 Castlewood,elementary,26,3,3,3,3,3,3,3,3
1268,26Q188,P.S. 188 Kingsbury,elementary,26,3,3,3,3,3,3,3,3
