,Pct,Intervention Type,Restraints,Gender,Age,Race
1436,75,mitigated,No Restraints,M,14.0,Black
1437,75,mitigated,No Restraints,M,15.0,Black
1438,75,mitigated,No Restraints,M,16.0,Black
1439,75,mitigated,No Restraints,M,15.0,White Hispanic
1440,75,mitigated,No Restraints,M,15.0,White Hispanic
1441,75,mitigated,Metal,M,18.0,Black
1442,75,mitigated,No Restraints,M,16.0,Black
1443,75,mitigated,No Restraints,M,16.0,Black
1444,75,mitigated,No Restraints,M,18.0,Black
1445,75,mitigated,No Restraints,M,15.0,White Hispanic
1446,75,mitigated,No Restraints,M,17.0,Black
1447,75,mitigated,No Restraints,M,20.0,White Hispanic
1448,75,mitigated,No Restraints,M,17.0,Black Hispanic
1449,75,mitigated,No Restraints,M,13.0,Black
1450,75,mitigated,No Restraints,M,13.0,White
1451,75,mitigated,No Restraints,M,14.0,American Indian
1452,75,mitigated,No Restraints,F,12.0,Black Hispanic
1453,75,mitigated,No Restraints,M,14.0,White Hispanic
1454,75,mitigated,No Restraints,M,13.0,Black
1455,75,mitigated,No Restraints,M,14.0,Black
1456,75,mitigated,No Restraints,F,15.0,Black
1457,75,mitigated,No Restraints,F,16.0,Black
1458,75,mitigated,No Restraints,F,13.0,Black Hispanic
1459,75,mitigated,No Restraints,M,10.0,Black
1460,75,mitigated,No Restraints,M,10.0,Black
1461,75,mitigated,No Restraints,F,9.0,Black
1462,75,mitigated,No Restraints,M,11.0,Black
1463,75,mitigated,No Restraints,M,14.0,Black
1464,75,mitigated,No Restraints,M,10.0,Arabic
1465,75,mitigated,No Restraints,F,10.0,Black
1466,75,mitigated,No Restraints,M,8.0,Black
1467,75,mitigated,No Restraints,M,15.0,Black
1468,75,mitigated,No Restraints,M,15.0,Black
1469,75,mitigated,No Restraints,F,16.0,Black
1470,75,mitigated,No Restraints,F,16.0,Black
1471,75,mitigated,No Restraints,M,17.0,Black
1472,75,mitigated,No Restraints,F,16.0,Black
1473,75,mitigated,No Restraints,F,16.0,Black
1474,75,mitigated,No Restraints,F,16.0,Black
1475,75,mitigated,No Restraints,F,16.0,Black
1476,75,mitigated,No Restraints,F,18.0,Black
1477,75,mitigated,No Restraints,F,18.0,Black
1478,75,mitigated,No Restraints,F,16.0,Black
1479,75,mitigated,No Restraints,M,16.0,Black
1480,75,mitigated,No Restraints,M,15.0,Black
1481,75,mitigated,No Restraints,F,18.0,Black
1482,75,mitigated,No Restraints,M,16.0,White Hispanic
1483,75,mitigated,No Restraints,F,14.0,White Hispanic
1484,75,mitigated,No Restraints,F,16.0,Black
1485,75,mitigated,No Restraints,M,17.0,Black
1486,75,mitigated,No Restraints,F,15.0,Black
1487,75,mitigated,No Restraints,F,16.0,Black
1488,75,mitigated,No Restraints,M,16.0,Black
1489,75,mitigated,No Restraints,F,17.0,Black
1490,75,mitigated,No Restraints,F,18.0,Black
1491,75,mitigated,No Restraints,F,16.0,Black
1492,75,mitigated,No Restraints,F,16.0,Black
1493,75,mitigated,No Restraints,F,17.0,Black
1494,75,mitigated,No Restraints,F,17.0,Black
1495,75,mitigated,No Restraints,F,16.0,Black
1496,75,mitigated,No Restraints,F,15.0,Black
1497,75,mitigated,No Restraints,F,16.0,Black
1498,75,mitigated,No Restraints,F,17.0,Black
1499,75,mitigated,No Restraints,F,18.0,Black
1500,75,mitigated,No Restraints,M,16.0,Black
1501,75,mitigated,No Restraints,F,17.0,Black
1502,75,mitigated,No Restraints,F,16.0,Black
1503,75,mitigated,No Restraints,F,17.0,Black
1504,75,mitigated,No Restraints,F,17.0,Black
1505,75,mitigated,No Restraints,F,17.0,Black
1506,75,mitigated,No Restraints,F,17.0,Black
1507,75,mitigated,No Restraints,F,16.0,Black
1508,75,mitigated,No Restraints,F,17.0,Black
1509,75,mitigated,No Restraints,F,16.0,Black
1510,75,mitigated,No Restraints,F,16.0,Black
1511,75,mitigated,Metal,F,14.0,Black
1512,75,mitigated,No Restraints,M,14.0,Black
1513,75,mitigated,No Restraints,M,13.0,Black
1514,75,mitigated,No Restraints,F,13.0,Black
1515,75,mitigated,No Restraints,F,14.0,Black
1516,75,mitigated,No Restraints,F,15.0,Black
1517,75,mitigated,No Restraints,F,17.0,Black
1518,75,mitigated,No Restraints,F,16.0,Black
1519,75,mitigated,No Restraints,F,14.0,Black
1520,75,mitigated,No Restraints,F,15.0,American Indian
1521,75,mitigated,No Restraints,F,14.0,Black
1522,75,mitigated,No Restraints,M,15.0,American Indian
1523,75,mitigated,No Restraints,M,15.0,American Indian
1524,75,mitigated,No Restraints,M,17.0,White Hispanic
1525,75,mitigated,No Restraints,M,17.0,Black Hispanic
1526,75,mitigated,No Restraints,M,16.0,Black
1527,75,mitigated,No Restraints,M,16.0,Black
1528,75,mitigated,No Restraints,M,16.0,Black
1529,75,mitigated,No Restraints,F,18.0,Black
1530,75,mitigated,No Restraints,F,18.0,Black
1531,75,mitigated,No Restraints,F,17.0,Black
1532,75,mitigated,No Restraints,M,14.0,Black
1533,75,mitigated,No Restraints,M,15.0,Black
1534,75,mitigated,No Restraints,M,17.0,Black
1535,75,mitigated,No Restraints,M,8.0,Black
1536,75,mitigated,No Restraints,F,15.0,Black
1537,75,mitigated,No Restraints,F,16.0,Black
1538,75,mitigated,No Restraints,M,18.0,Black Hispanic
1539,75,mitigated,No Restraints,F,14.0,Black
1540,75,mitigated,No Restraints,F,15.0,Black
1541,75,mitigated,No Restraints,F,9.0,Black
1542,75,mitigated,No Restraints,M,18.0,White Hispanic
1543,75,mitigated,No Restraints,M,19.0,Black
1544,75,mitigated,No Restraints,M,14.0,Black
1545,75,mitigated,No Restraints,M,15.0,Black
1546,75,mitigated,No Restraints,F,12.0,Black
1547,75,mitigated,No Restraints,M,18.0,White Hispanic
1548,75,mitigated,No Restraints,M,18.0,White Hispanic
1549,75,mitigated,No Restraints,F,27.0,White
1550,75,mitigated,Metal,F,16.0,Black
1551,75,mitigated,No Restraints,F,17.0,Black
1552,75,mitigated,No Restraints,M,12.0,Black
1553,75,mitigated,No Restraints,M,13.0,Black
1554,75,mitigated,No Restraints,M,10.0,Black
1555,75,mitigated,No Restraints,M,13.0,Black
1556,75,mitigated,No Restraints,F,14.0,Black
1557,75,mitigated,Metal,F,16.0,Black
1558,75,mitigated,No Restraints,F,16.0,Black
1559,75,mitigated,No Restraints,F,15.0,Black
1560,75,mitigated,No Restraints,F,15.0,American Indian
1561,75,mitigated,No Restraints,M,17.0,Black Hispanic
1562,75,mitigated,No Restraints,F,14.0,Black Hispanic
1563,75,mitigated,No Restraints,F,14.0,American Indian
1564,75,mitigated,No Restraints,M,15.0,Black
1565,75,mitigated,No Restraints,F,16.0,Black
1566,75,mitigated,No Restraints,F,17.0,Black
1567,75,PINS / Warrant,Metal,F,14.0,Black
1568,75,Summons,No Restraints,M,16.0,Black
1569,75,Summons,No Restraints,M,16.0,Black
1570,75,Summons,No Restraints,M,16.0,Black
1571,75,Summons,No Restraints,M,17.0,Black
1572,75,Summons,No Restraints,M,17.0,Black
1573,75,Summons,No Restraints,M,16.0,White Hispanic
1574,76,Arrested,Metal,M,18.0,Black
1575,76,Arrested,Metal,F,16.0,White Hispanic
1576,76,Arrested,Metal,M,16.0,Black
1577,76,Arrested,Metal,M,18.0,Black
1578,76,Arrested,Metal,M,15.0,Black
1579,76,Arrested,Metal,M,17.0,Black
1580,76,Arrested,Metal,F,19.0,White Hispanic
1581,76,Child in Crisis,Metal,M,18.0,Black
1582,76,Child in Crisis,No Restraints,M,9.0,Black
1583,76,Child in Crisis,No Restraints,F,17.0,Black
1584,76,Child in Crisis,No Restraints,M,9.0,Black
1585,76,Child in Crisis,No Restraints,F,11.0,Black
1586,76,mitigated,No Restraints,M,14.0,Black
1587,76,mitigated,No Restraints,F,17.0,Black
1588,76,mitigated,No Restraints,M,17.0,Black
1589,76,mitigated,No Restraints,M,45.0,Black
1590,76,mitigated,No Restraints,M,15.0,Black
1591,76,mitigated,No Restraints,M,17.0,Black
1592,76,mitigated,No Restraints,M,17.0,Black
1593,76,mitigated,No Restraints,F,9.0,Black
1594,76,mitigated,No Restraints,F,9.0,Black
1595,76,Summons,No Restraints,M,18.0,Black
1596,76,Summons,No Restraints,F,17.0,Black
1597,77,Arrested,No Restraints,M,15.0,Black
1598,77,Arrested,Metal,M,41.0,Black
1599,77,Arrested,Metal,M,13.0,Black
1600,77,Child in Crisis,No Restraints,F,12.0,Black
1601,77,Child in Crisis,No Restraints,M,9.0,Black
1602,77,Child in Crisis,No Restraints,F,13.0,White Hispanic
1603,77,Child in Crisis,Metal,F,12.0,Black
1604,77,Child in Crisis,No Restraints,F,12.0,White Hispanic
1605,77,Child in Crisis,No Restraints,M,9.0,Black Hispanic
1606,77,Child in Crisis,No Restraints,M,7.0,Black Hispanic
1607,77,Child in Crisis,No Restraints,F,14.0,Black
1608,77,Child in Crisis,Metal,M,13.0,Black
1609,77,Child in Crisis,No Restraints,M,9.0,Black
1610,77,Child in Crisis,No Restraints,M,15.0,White Hispanic
1611,77,Child in Crisis,No Restraints,M,8.0,Black
1612,77,Child in Crisis,No Restraints,M,9.0,Black
1613,77,Child in Crisis,Metal,M,14.0,Black
1614,77,Child in Crisis,No Restraints,F,19.0,Black
1615,77,Child in Crisis,Metal,M,13.0,Black
1616,77,Child in Crisis,No Restraints,M,4.0,Black
1617,77,Child in Crisis,No Restraints,M,7.0,Black
1618,77,Juvenile Report,Metal,F,14.0,Black Hispanic
1619,77,Juvenile Report,No Restraints,M,13.0,Black
1620,77,mitigated,No Restraints,F,17.0,Black
1621,77,mitigated,No Restraints,F,12.0,Black
1622,77,mitigated,No Restraints,F,12.0,Black
1623,77,mitigated,No Restraints,M,12.0,Black
1624,77,mitigated,No Restraints,F,13.0,Black
1625,77,mitigated,No Restraints,F,13.0,Black
1626,77,mitigated,No Restraints,F,11.0,Black
1627,77,mitigated,No Restraints,M,8.0,Black
1628,77,mitigated,No Restraints,M,14.0,Black
1629,77,mitigated,No Restraints,M,13.0,Black
1630,77,mitigated,No Restraints,M,11.0,Black
1631,77,mitigated,No Restraints,F,14.0,Black
1632,77,mitigated,No Restraints,M,18.0,Black
1633,77,mitigated,No Restraints,M,13.0,Black
1634,77,mitigated,No Restraints,M,,Black
1635,77,mitigated,No Restraints,M,14.0,Black
1636,77,Summons,No Restraints,F,16.0,Black
1637,77,Summons,No Restraints,M,17.0,Black
1638,77,Summons,No Restraints,M,17.0,Black
1639,77,Summons,Metal,M,17.0,Black
1640,77,Summons,No Restraints,M,17.0,White Hispanic
1641,77,Summons,No Restraints,F,17.0,Black
1642,77,Summons,No Restraints,M,16.0,Black
1643,78,Arrested,No Restraints,M,14.0,Black
1644,78,Child in Crisis,No Restraints,M,11.0,Black Hispanic
1645,78,Child in Crisis,No Restraints,F,18.0,White Hispanic
1646,78,Child in Crisis,No Restraints,F,6.0,Black
1647,78,Juvenile Report,No Restraints,M,14.0,Black
1648,78,mitigated,No Restraints,M,17.0,White Hispanic
1649,78,mitigated,No Restraints,M,14.0,Black
1650,78,mitigated,No Restraints,F,18.0,Black
1651,78,mitigated,No Restraints,F,15.0,Black
1652,78,mitigated,No Restraints,F,16.0,Black
1653,79,Arrested,Metal,F,14.0,White Hispanic
1654,79,Arrested,Metal,F,13.0,White Hispanic
1655,79,Arrested,Metal,M,17.0,Black
1656,79,Child in Crisis,No Restraints,F,15.0,Black
1657,79,Child in Crisis,No Restraints,M,19.0,Black
1658,79,Child in Crisis,No Restraints,M,9.0,Black
1659,79,Child in Crisis,No Restraints,M,8.0,Black
1660,79,Child in Crisis,No Restraints,F,9.0,Black
1661,79,Child in Crisis,No Restraints,F,18.0,Black
1662,79,Child in Crisis,No Restraints,M,9.0,Black
1663,79,Child in Crisis,Metal,F,14.0,Black
1664,79,Child in Crisis,No Restraints,M,10.0,White Hispanic
1665,79,Child in Crisis,No Restraints,M,10.0,Black
1666,79,Child in Crisis,No Restraints,M,9.0,Black
1667,79,Child in Crisis,No Restraints,M,10.0,White Hispanic
1668,79,Child in Crisis,No Restraints,F,13.0,Black
1669,79,Child in Crisis,No Restraints,M,6.0,Black
1670,79,Child in Crisis,No Restraints,F,9.0,Black
1671,79,Child in Crisis,No Restraints,F,9.0,Black
1672,79,Child in Crisis,No Restraints,M,11.0,Black
1673,79,Child in Crisis,No Restraints,M,9.0,Black
1674,79,Child in Crisis,No Restraints,M,8.0,Black
1675,79,Child in Crisis,Metal,M,14.0,Black
1676,79,Child in Crisis,Metal,M,14.0,Black
1677,79,Child in Crisis,No Restraints,F,9.0,Black
1678,79,Child in Crisis,No Restraints,M,9.0,Black
1679,79,Juvenile Report,No Restraints,M,13.0,Black Hispanic
1680,79,mitigated,No Restraints,F,57.0,Black
1681,79,mitigated,No Restraints,M,13.0,Black
1682,79,mitigated,No Restraints,F,13.0,Black
1683,79,mitigated,No Restraints,F,15.0,Black
1684,79,mitigated,No Restraints,M,13.0,Black
1685,79,mitigated,No Restraints,M,10.0,Black
1686,79,mitigated,No Restraints,M,11.0,Black
1687,79,mitigated,No Restraints,F,9.0,Black
1688,79,mitigated,No Restraints,M,8.0,Black
1689,79,mitigated,No Restraints,M,8.0,Black
1690,79,mitigated,No Restraints,F,8.0,Black
1691,79,mitigated,No Restraints,M,11.0,Black
1692,79,mitigated,No Restraints,M,10.0,Black
1693,79,mitigated,No Restraints,M,11.0,White Hispanic
1694,79,mitigated,No Restraints,F,30.0,Black
1695,79,mitigated,No Restraints,M,10.0,Black
1696,79,mitigated,No Restraints,M,11.0,Black
1697,79,mitigated,No Restraints,M,10.0,Black
1698,79,mitigated,No Restraints,M,11.0,Black
1699,79,mitigated,No Restraints,F,17.0,Black
1700,81,Arrested,Metal,M,14.0,Black
1701,81,Arrested,Metal,M,12.0,Black
1702,81,Arrested,Metal,M,47.0,Black
1703,81,Child in Crisis,No Restraints,F,12.0,White Hispanic
1704,81,Child in Crisis,No Restraints,F,14.0,Black
1705,81,Child in Crisis,Velcro,F,7.0,Black
1706,81,Child in Crisis,No Restraints,M,10.0,Black
1707,81,Child in Crisis,No Restraints,M,12.0,Black
1708,81,Child in Crisis,No Restraints,M,9.0,Black
1709,81,Child in Crisis,No Restraints,F,14.0,Black
1710,81,Child in Crisis,No Restraints,F,15.0,Black
1711,81,Child in Crisis,No Restraints,M,12.0,Black
1712,81,Child in Crisis,No Restraints,F,14.0,Black
1713,81,Child in Crisis,No Restraints,M,16.0,Black
1714,81,Juvenile Report,No Restraints,F,15.0,Black
1715,81,Juvenile Report,No Restraints,M,12.0,Black
1716,81,Juvenile Report,No Restraints,F,13.0,Black
1717,81,mitigated,No Restraints,M,17.0,Black
1718,81,mitigated,No Restraints,F,9.0,White Hispanic
1719,81,mitigated,No Restraints,F,,Black
1720,81,mitigated,No Restraints,F,12.0,Black
1721,81,mitigated,No Restraints,M,12.0,Black
1722,81,mitigated,No Restraints,F,8.0,White Hispanic
1723,81,mitigated,No Restraints,F,13.0,Black
1724,81,mitigated,No Restraints,F,12.0,Black
1725,81,mitigated,No Restraints,M,15.0,White Hispanic
1726,81,Summons,No Restraints,M,17.0,Black
1727,81,Summons,No Restraints,M,19.0,Black
1728,81,Summons,Metal,M,18.0,Black
1729,83,Child in Crisis,No Restraints,F,12.0,White Hispanic
1730,83,Child in Crisis,No Restraints,F,13.0,White Hispanic
1731,83,Child in Crisis,No Restraints,F,15.0,White Hispanic
1732,83,Child in Crisis,No Restraints,F,15.0,White Hispanic
1733,83,Child in Crisis,No Restraints,F,16.0,Black Hispanic
1734,83,Child in Crisis,No Restraints,M,13.0,White Hispanic
1735,83,Child in Crisis,No Restraints,F,12.0,Black
1736,83,Child in Crisis,No Restraints,F,12.0,White Hispanic
1737,83,Child in Crisis,No Restraints,F,12.0,White Hispanic
1738,83,Child in Crisis,No Restraints,M,14.0,Asian/Pacific Isl.
1739,83,Child in Crisis,No Restraints,F,15.0,Black
1740,83,Juvenile Report,No Restraints,M,13.0,White Hispanic
1741,83,Juvenile Report,No Restraints,M,11.0,White Hispanic
1742,83,Juvenile Report,No Restraints,F,13.0,Black Hispanic
1743,83,Juvenile Report,No Restraints,M,15.0,White Hispanic
1744,83,mitigated,No Restraints,M,16.0,Black
1745,83,mitigated,No Restraints,F,16.0,Black
1746,83,mitigated,No Restraints,F,17.0,Black
1747,83,mitigated,No Restraints,F,17.0,Black
1748,83,mitigated,No Restraints,F,17.0,Black
1749,83,mitigated,No Restraints,F,15.0,White Hispanic
1750,83,mitigated,No Restraints,F,11.0,White Hispanic
1751,83,mitigated,No Restraints,F,12.0,White Hispanic
1752,83,mitigated,No Restraints,F,36.0,White Hispanic
1753,83,mitigated,No Restraints,F,36.0,White Hispanic
1754,83,mitigated,No Restraints,M,8.0,Black Hispanic
1755,83,mitigated,No Restraints,M,13.0,Black
1756,83,mitigated,No Restraints,M,14.0,White Hispanic
1757,83,mitigated,No Restraints,F,17.0,White Hispanic
1758,83,mitigated,No Restraints,M,16.0,Black
1759,83,mitigated,No Restraints,F,15.0,Black
1760,83,mitigated,No Restraints,F,15.0,Black
1761,83,mitigated,No Restraints,M,17.0,White Hispanic
1762,83,mitigated,No Restraints,F,18.0,Black
1763,83,mitigated,No Restraints,M,15.0,Black
1764,83,mitigated,No Restraints,F,,White
1765,83,mitigated,No Restraints,F,16.0,White Hispanic
1766,83,mitigated,No Restraints,M,15.0,White Hispanic
1767,83,mitigated,No Restraints,M,13.0,Black
1768,83,mitigated,No Restraints,M,15.0,White Hispanic
1769,83,mitigated,No Restraints,M,9.0,Black Hispanic
1770,83,mitigated,No Restraints,M,11.0,White Hispanic
1771,83,mitigated,No Restraints,M,16.0,White Hispanic
1772,83,Summons,No Restraints,M,17.0,White Hispanic
1773,83,Summons,No Restraints,M,17.0,White Hispanic
1774,84,Arrested,No Restraints,F,12.0,Black
1775,84,Arrested,Metal,M,17.0,White Hispanic
1776,84,Arrested,Metal,M,18.0,Black
1777,84,Arrested,Metal,M,17.0,Black
1778,84,Arrested,Metal,F,16.0,Black Hispanic
1779,84,Arrested,Metal,M,18.0,Black
1780,84,Child in Crisis,No Restraints,M,8.0,Black
1781,84,Child in Crisis,No Restraints,M,6.0,White
1782,84,Child in Crisis,No Restraints,F,15.0,White Hispanic
1783,84,Child in Crisis,No Restraints,M,10.0,Black
1784,84,Child in Crisis,No Restraints,F,17.0,Black
1785,84,Child in Crisis,No Restraints,M,15.0,Black
1786,84,Child in Crisis,No Restraints,F,15.0,White Hispanic
1787,84,Child in Crisis,No Restraints,F,17.0,Arabic
1788,84,Child in Crisis,Metal,F,17.0,Black
1789,84,Juvenile Report,No Restraints,M,15.0,Black
1790,84,Juvenile Report,No Restraints,F,15.0,Black
1791,84,Juvenile Report,No Restraints,M,15.0,Black
1792,84,mitigated,No Restraints,F,18.0,Black
1793,84,mitigated,No Restraints,M,18.0,White
1794,84,mitigated,No Restraints,M,17.0,White
1795,84,mitigated,No Restraints,M,7.0,Black
1796,84,mitigated,No Restraints,F,15.0,Black Hispanic
1797,84,mitigated,No Restraints,M,15.0,Black Hispanic
1798,84,mitigated,No Restraints,M,15.0,Black
1799,84,mitigated,No Restraints,M,20.0,White Hispanic
1800,84,mitigated,No Restraints,M,17.0,Black
1801,84,mitigated,No Restraints,M,16.0,Black
1802,84,mitigated,No Restraints,M,17.0,Black
1803,84,mitigated,No Restraints,F,16.0,White Hispanic
1804,84,mitigated,No Restraints,M,15.0,Black
1805,84,mitigated,No Restraints,F,15.0,Black
1806,84,mitigated,No Restraints,M,18.0,Black
1807,84,mitigated,No Restraints,M,17.0,Black
1808,84,mitigated,No Restraints,F,15.0,Black
1809,84,mitigated,No Restraints,F,19.0,Black
1810,84,mitigated,No Restraints,F,17.0,Black
1811,84,mitigated,No Restraints,F,16.0,Black
1812,84,mitigated,No Restraints,F,15.0,Black
1813,84,mitigated,No Restraints,F,17.0,Black
1814,84,mitigated,No Restraints,F,15.0,Black
1815,84,mitigated,No Restraints,F,15.0,Black
1816,84,mitigated,No Restraints,F,14.0,Black
1817,84,mitigated,No Restraints,F,14.0,Black
1818,84,mitigated,No Restraints,F,8.0,Black
1819,84,mitigated,No Restraints,M,8.0,White Hispanic
1820,84,mitigated,No Restraints,M,17.0,Black
1821,84,mitigated,No Restraints,F,14.0,Black Hispanic
1822,84,mitigated,No Restraints,M,17.0,Black
1823,84,Summons,No Restraints,M,20.0,White
1824,84,Summons,No Restraints,F,34.0,Black
1825,84,Summons,No Restraints,M,17.0,Black
1826,84,Summons,No Restraints,M,17.0,Black
1827,84,Summons,No Restraints,M,16.0,Black
1828,88,Arrested,Metal,F,15.0,White Hispanic
1829,88,Arrested,No Restraints,M,12.0,Black
1830,88,Arrested,Metal,F,32.0,White Hispanic
1831,88,Child in Crisis,No Restraints,M,7.0,Black
1832,88,Child in Crisis,No Restraints,F,16.0,White
1833,88,Child in Crisis,No Restraints,M,7.0,Black
1834,88,Child in Crisis,No Restraints,M,15.0,Asian/Pacific Isl.
1835,88,Child in Crisis,No Restraints,M,14.0,Black
1836,88,Child in Crisis,No Restraints,F,13.0,Black
1837,88,Child in Crisis,No Restraints,M,9.0,Black Hispanic
1838,88,Child in Crisis,No Restraints,F,14.0,Black
1839,88,Child in Crisis,No Restraints,M,8.0,Black
1840,88,Child in Crisis,No Restraints,M,8.0,Black
1841,88,Child in Crisis,No Restraints,M,7.0,Black
1842,88,Juvenile Report,No Restraints,M,13.0,Black
1843,88,Juvenile Report,No Restraints,F,13.0,Black
1844,88,Juvenile Report,No Restraints,F,14.0,White Hispanic
1845,88,Juvenile Report,No Restraints,F,14.0,White Hispanic
1846,88,mitigated,No Restraints,M,17.0,White
1847,90,Arrested,Metal,M,14.0,White Hispanic
1848,90,Arrested,Metal,F,17.0,Black
1849,90,Arrested,No Restraints,F,12.0,Black
1850,90,Arrested,Metal,M,15.0,White Hispanic
1851,90,Arrested,Metal,M,14.0,White Hispanic
1852,90,Child in Crisis,No Restraints,F,13.0,Black
1853,90,Child in Crisis,No Restraints,M,14.0,Black Hispanic
1854,90,Child in Crisis,No Restraints,F,14.0,Black
1855,90,Child in Crisis,No Restraints,F,15.0,Black Hispanic
1856,90,Child in Crisis,No Restraints,F,9.0,Black
1857,90,Child in Crisis,No Restraints,F,6.0,Black
1858,90,Child in Crisis,No Restraints,F,9.0,Black
1859,90,Child in Crisis,No Restraints,F,15.0,Black Hispanic
1860,90,Child in Crisis,No Restraints,F,15.0,White Hispanic
1861,90,Child in Crisis,No Restraints,F,14.0,White Hispanic
1862,90,Child in Crisis,No Restraints,F,9.0,Black
1863,90,Juvenile Report,No Restraints,F,14.0,Black Hispanic
1864,90,Juvenile Report,No Restraints,F,11.0,Black
1865,90,Juvenile Report,Metal,M,14.0,White Hispanic
1866,90,Juvenile Report,Metal,M,13.0,White Hispanic
1867,90,Juvenile Report,Metal,M,15.0,Black Hispanic
1868,90,mitigated,No Restraints,F,17.0,Black
1869,90,mitigated,No Restraints,F,16.0,Black
1870,90,mitigated,No Restraints,M,14.0,Black
1871,90,mitigated,No Restraints,F,17.0,Black
1872,90,mitigated,No Restraints,F,17.0,Black
1873,90,mitigated,No Restraints,F,17.0,Black
1874,90,mitigated,No Restraints,F,17.0,White Hispanic
1875,90,mitigated,No Restraints,F,18.0,Black
1876,90,mitigated,No Restraints,F,18.0,White Hispanic
1877,90,mitigated,No Restraints,F,18.0,White Hispanic
1878,90,mitigated,No Restraints,F,17.0,Black
1879,90,mitigated,No Restraints,F,18.0,Black
1880,90,mitigated,No Restraints,F,16.0,White Hispanic
1881,90,mitigated,No Restraints,F,17.0,Black
1882,90,mitigated,No Restraints,F,15.0,White Hispanic
1883,90,mitigated,No Restraints,F,15.0,Black
1884,90,mitigated,No Restraints,F,17.0,Black
1885,90,mitigated,No Restraints,F,17.0,Black
1886,90,mitigated,No Restraints,M,18.0,Black
1887,90,mitigated,No Restraints,F,18.0,Black Hispanic
1888,90,mitigated,No Restraints,F,17.0,White Hispanic
1889,90,mitigated,No Restraints,F,15.0,White Hispanic
1890,90,mitigated,No Restraints,M,15.0,Black
1891,90,mitigated,No Restraints,F,17.0,White Hispanic
1892,90,mitigated,No Restraints,F,16.0,Black
1893,90,mitigated,No Restraints,F,18.0,Black
1894,90,mitigated,No Restraints,F,19.0,Black
1895,90,mitigated,No Restraints,M,17.0,Black
1896,90,mitigated,No Restraints,M,14.0,Black
1897,90,mitigated,No Restraints,F,15.0,Black
1898,90,mitigated,No Restraints,F,15.0,Black
1899,90,mitigated,No Restraints,F,15.0,Black
1900,90,mitigated,No Restraints,F,15.0,Black
1901,90,mitigated,No Restraints,F,17.0,Black
1902,90,mitigated,No Restraints,F,16.0,Black
1903,90,mitigated,No Restraints,F,17.0,Black
1904,90,mitigated,No Restraints,F,17.0,Black
1905,90,mitigated,No Restraints,M,17.0,Black
1906,90,mitigated,No Restraints,F,19.0,White Hispanic
1907,90,mitigated,No Restraints,M,15.0,White Hispanic
1908,90,mitigated,No Restraints,F,17.0,Black
1909,90,mitigated,No Restraints,F,16.0,Black
1910,90,mitigated,No Restraints,F,16.0,Black
1911,90,mitigated,No Restraints,M,16.0,White Hispanic
1912,90,mitigated,No Restraints,M,15.0,Black Hispanic
1913,90,mitigated,No Restraints,F,15.0,Black Hispanic
1914,90,mitigated,No Restraints,M,13.0,Black
1915,90,mitigated,No Restraints,M,12.0,Black
1916,90,mitigated,No Restraints,M,13.0,White Hispanic
1917,90,mitigated,No Restraints,F,13.0,Black Hispanic
1918,90,mitigated,No Restraints,M,18.0,Black
1919,90,mitigated,No Restraints,F,15.0,Black
1920,90,mitigated,No Restraints,M,16.0,Black
1921,90,mitigated,No Restraints,M,15.0,Black
1922,90,mitigated,No Restraints,M,14.0,Black
1923,90,mitigated,No Restraints,F,13.0,Black
1924,90,mitigated,No Restraints,F,13.0,White Hispanic
1925,90,mitigated,No Restraints,M,18.0,Black
1926,90,mitigated,No Restraints,M,17.0,Black
1927,90,mitigated,No Restraints,M,17.0,Black
1928,90,mitigated,No Restraints,F,16.0,Black
1929,90,mitigated,No Restraints,F,15.0,Black
1930,90,mitigated,No Restraints,M,16.0,Black
1931,90,mitigated,No Restraints,F,16.0,Black
1932,90,mitigated,No Restraints,F,17.0,Black
1933,90,mitigated,No Restraints,F,16.0,White Hispanic
1934,90,mitigated,No Restraints,F,14.0,Black
1935,90,mitigated,No Restraints,F,17.0,Black
1936,90,mitigated,No Restraints,F,18.0,Black
1937,90,mitigated,No Restraints,F,18.0,Black
1938,90,mitigated,No Restraints,F,17.0,Black
1939,90,mitigated,No Restraints,M,19.0,Black
1940,90,mitigated,No Restraints,F,15.0,Black
1941,90,Summons,Metal,M,17.0,Black
1942,90,Summons,No Restraints,M,17.0,Black
1943,90,Summons,No Restraints,M,16.0,Black
1944,90,Summons,No Restraints,M,17.0,White Hispanic
1945,90,Summons,No Restraints,M,17.0,Black
1946,90,Summons,No Restraints,M,19.0,White Hispanic
1947,90,Summons,No Restraints,M,17.0,Black
1948,90,Summons,No Restraints,M,17.0,White Hispanic
1949,94,Arrested,No Restraints,M,18.0,Black
1950,94,Child in Crisis,No Restraints,M,17.0,Black
1951,94,Child in Crisis,No Restraints,F,17.0,White Hispanic
1952,94,Child in Crisis,No Restraints,M,9.0,Black
1953,94,Juvenile Report,No Restraints,M,12.0,White Hispanic
1954,94,Juvenile Report,No Restraints,M,13.0,White Hispanic
1955,94,mitigated,Metal,M,15.0,Black
1956,94,mitigated,No Restraints,F,15.0,Black
1957,94,mitigated,No Restraints,F,15.0,White Hispanic
1958,94,mitigated,No Restraints,M,13.0,White Hispanic
1959,94,mitigated,No Restraints,F,13.0,Black
1960,94,mitigated,No Restraints,F,13.0,White Hispanic
1961,94,mitigated,No Restraints,F,15.0,White Hispanic
