CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
226000634,01/01/2016,10:30:00,01/01/2016,11:00:00,120,01/01/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,961140,165608,18-24,BLACK,M,,40.621210232,-74.083248193,"(40.621210232, -74.083248193)",PATROL BORO STATEN ISLAND,,45-64,BLACK,M
499044312,01/01/2016,12:34:00,01/01/2016,12:45:00,42,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1011586,242653,45-64,WHITE HISPANIC,M,,40.832667763,-73.901218863,"(40.832667763, -73.901218863)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,F
523061823,01/01/2016,21:45:00,01/01/2016,21:50:00,70,01/02/2016,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",ATTEMPTED,FELONY,BROOKLYN,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,994872,171409,25-44,BLACK,M,,40.637156533,-73.961729776,"(40.637156533, -73.961729776)",PATROL BORO BKLYN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,F
578905572,01/01/2016,21:00:00,,,43,01/18/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1018791,240921,45-64,WHITE HISPANIC,M,,40.827888685,-73.875191502,"(40.827888685, -73.875191502)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,F
284251455,01/01/2016,00:00:00,03/31/2016,23:59:00,113,01/05/2016,104,RAPE,153,RAPE 3,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1046367,186986,25-44,WHITE HISPANIC,M,,40.679700408,-73.776047368,"(40.679700408, -73.776047368)",PATROL BORO QUEENS SOUTH,,<18,WHITE HISPANIC,F
837157676,01/01/2016,15:03:00,01/01/2016,15:07:00,81,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,1001788,191235,25-44,BLACK,M,,40.691563511,-73.936759475,"(40.691563511, -73.936759475)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
417258880,01/01/2016,14:55:00,01/01/2016,15:05:00,45,01/01/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,0,,,NA,1034095,241606,UNKNOWN,BLACK,M,,40.829695704,-73.819887293,"(40.829695704, -73.819887293)",PATROL BORO BRONX,,45-64,WHITE,M
451690470,01/01/2016,04:39:00,01/01/2016,04:49:00,73,01/01/2016,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1008604,186155,,,,,40.677603944,-73.912199377,"(40.677603944, -73.912199377)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,E
412766411,01/01/2016,12:00:00,03/18/2016,15:30:00,113,03/18/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1053978,193478,45-64,BLACK,F,,40.697462706,-73.748539935,"(40.697462706, -73.748539935)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
625097425,01/01/2016,00:01:00,04/05/2016,22:00:00,114,04/09/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,WOODSIDE,1269,1009077,214329,,,,,40.754933481,-73.910390193,"(40.754933481, -73.910390193)",PATROL BORO QUEENS NORTH,,UNKNOWN,UNKNOWN,E
943698753,01/01/2016,01:35:00,01/01/2016,01:40:00,94,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,998363,203176,25-44,WHITE,M,,40.724344855,-73.949084984,"(40.724344855, -73.949084984)",PATROL BORO BKLYN NORTH,,18-24,WHITE,M
743713449,01/01/2016,00:01:00,04/08/2016,08:00:00,112,04/09/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,NA,1024295,204431,UNKNOWN,UNKNOWN,U,,40.727710143,-73.85552093,"(40.727710143, -73.85552093)",PATROL BORO QUEENS NORTH,,UNKNOWN,UNKNOWN,D
355468093,01/01/2016,04:00:00,,,9,01/01/2016,109,GRAND LARCENY,416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",ATTEMPTED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,NA,987598,206068,UNKNOWN,UNKNOWN,U,,40.732293315,-73.987921193,"(40.732293315, -73.987921193)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
468809387,01/01/2016,23:30:00,01/01/2016,23:35:00,34,01/02/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1003868,253820,45-64,WHITE,M,,40.863338395,-73.929076287,"(40.863338395, -73.929076287)",PATROL BORO MAN NORTH,,UNKNOWN,WHITE HISPANIC,F
238615391,01/01/2016,01:00:00,01/25/2016,08:00:00,111,02/02/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1047763,218052,,,,,40.764958879,-73.770721152,"(40.764958879, -73.770721152)",PATROL BORO QUEENS NORTH,,UNKNOWN,UNKNOWN,D
937416400,01/01/2016,15:10:00,01/01/2016,15:15:00,121,01/01/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,,NA,940599,167433,,,,,40.626142073,-74.157252583,"(40.626142073, -74.157252583)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
358164018,01/01/2016,07:05:00,08/12/2016,12:30:00,50,08/12/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1011366,258934,25-44,BLACK HISPANIC,F,,40.877354909,-73.901948011,"(40.877354909, -73.901948011)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
515195083,01/01/2016,03:40:00,01/01/2016,03:56:00,121,01/01/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,,,NA,942175,164289,18-24,WHITE HISPANIC,M,,40.617520085,-74.151555516,"(40.617520085, -74.151555516)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E
178136208,01/01/2016,22:00:00,09/12/2016,00:05:00,68,09/12/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,979325,166185,UNKNOWN,UNKNOWN,U,,40.622822751,-74.017742683,"(40.622822751, -74.017742683)",PATROL BORO BKLYN SOUTH,,<18,WHITE,F
799541110,01/01/2016,16:40:00,01/01/2016,16:43:00,49,01/01/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,1020929,254201,25-44,BLACK,M,,40.864329724,-73.867393455,"(40.864329724, -73.867393455)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
996053181,01/01/2016,08:30:00,02/02/2016,10:30:00,40,02/02/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,,811,1007373,232752,,,,,40.805504347,-73.916477252,"(40.805504347, -73.916477252)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
894102750,01/01/2016,02:00:00,01/01/2016,11:30:00,48,01/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1015007,251696,UNKNOWN,UNKNOWN,U,,40.857476877,-73.888815121,"(40.857476877, -73.888815121)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,D
928220943,01/01/2016,08:00:00,02/04/2016,18:40:00,61,02/05/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,,OTHER,N.Y. POLICE DEPT,0,,,NA,995122,155693,UNKNOWN,UNKNOWN,U,,40.594019059,-73.960854316,"(40.594019059, -73.960854316)",PATROL BORO BKLYN SOUTH,,UNKNOWN,UNKNOWN,E
288037410,01/01/2016,04:48:00,01/01/2016,04:50:00,44,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1004756,242415,45-64,BLACK HISPANIC,M,,40.83203302,-73.92590077,"(40.83203302, -73.92590077)",PATROL BORO BRONX,,45-64,BLACK HISPANIC,F
502316908,01/01/2016,00:15:00,01/01/2016,00:35:00,103,01/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,ABANDONED BUILDING,N.Y. POLICE DEPT,0,,,NA,1043446,197836,,,,,40.709501076,-73.78648323,"(40.709501076, -73.78648323)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,E
122145339,01/01/2016,01:00:00,,,103,07/27/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,,NA,1040601,194558,,,,,40.700522336,-73.796772453,"(40.700522336, -73.796772453)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,E
431106173,01/01/2016,04:00:00,01/01/2016,09:00:00,109,01/01/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,NA,1034922,217965,,,,,40.764803012,-73.817077336,"(40.764803012, -73.817077336)",PATROL BORO QUEENS NORTH,,65+,ASIAN / PACIFIC ISLANDER,M
701373149,01/01/2016,04:00:00,01/01/2016,04:50:00,34,01/01/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,NA,1006420,253170,25-44,BLACK HISPANIC,F,,40.861548302,-73.919852169,"(40.861548302, -73.919852169)",PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,F
115507522,01/01/2016,01:00:00,01/01/2016,01:01:00,78,01/01/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,NA,990017,185535,UNKNOWN,WHITE,U,,40.675933804,-73.979210537,"(40.675933804, -73.979210537)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
970846472,01/01/2016,12:00:00,08/09/2016,15:00:00,81,08/09/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1001672,193408,UNKNOWN,WHITE HISPANIC,F,,40.697528121,-73.937172151,"(40.697528121, -73.937172151)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
928832272,01/01/2016,03:46:00,,,52,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1018671,259021,25-44,WHITE HISPANIC,F,,40.877568232,-73.87553218,"(40.877568232, -73.87553218)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
587527214,01/01/2016,01:00:00,,,49,01/06/2016,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1028257,252673,,,,,40.860102343,-73.840910142,"(40.860102343, -73.840910142)",PATROL BORO BRONX,,18-24,WHITE,F
808552600,01/01/2016,12:00:00,01/01/2016,12:05:00,76,01/13/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,RED HOOK EAST,265,983728,185124,UNKNOWN,UNKNOWN,U,,40.674807563,-74.001883301,"(40.674807563, -74.001883301)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
108746824,01/01/2016,08:00:00,04/14/2016,11:30:00,61,04/14/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,NA,996908,155459,UNKNOWN,UNKNOWN,U,,40.593374406,-73.954423853,"(40.593374406, -73.954423853)",PATROL BORO BKLYN SOUTH,,UNKNOWN,UNKNOWN,E
665123487,01/01/2016,00:01:00,02/23/2016,23:59:00,41,02/23/2016,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1013232,236725,,,,,40.816391847,-73.895296414,"(40.816391847, -73.895296414)",PATROL BORO BRONX,,<18,WHITE HISPANIC,F
227006626,01/01/2016,21:50:00,01/01/2016,22:05:00,73,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,VAN DYKE I,415,1010954,180954,18-24,BLACK,M,,40.663321591,-73.903747666,"(40.663321591, -73.903747666)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,F
748344460,01/01/2016,01:00:00,01/01/2016,01:10:00,7,01/01/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,,NA,989107,200970,,,,,40.718299841,-73.982480096,"(40.718299841, -73.982480096)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
428291702,01/01/2016,19:00:00,01/01/2016,19:05:00,102,01/01/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,NA,1024425,191707,UNKNOWN,BLACK,M,,40.692785234,-73.855127819,"(40.692785234, -73.855127819)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,D
393520452,01/01/2016,07:45:00,01/01/2016,07:50:00,70,01/01/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,999060,167196,25-44,BLACK,M,,40.625586727,-73.946649424,"(40.625586727, -73.946649424)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
826048153,01/01/2016,21:30:00,01/01/2016,21:35:00,30,01/02/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,999038,239010,25-44,WHITE HISPANIC,M,,40.82269869,-73.94657089,"(40.82269869, -73.94657089)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,F
183358239,01/01/2016,13:45:00,01/01/2016,13:50:00,73,01/01/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,,NA,1009490,182889,25-44,WHITE HISPANIC,M,,40.668637029,-73.909017363,"(40.668637029, -73.909017363)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,D
890806239,01/01/2016,18:40:00,01/01/2016,19:58:00,102,01/01/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,,NA,1031944,192191,25-44,ASIAN / PACIFIC ISLANDER,M,,40.694076375,-73.82801046,"(40.694076375, -73.82801046)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,M
877501409,01/01/2016,04:30:00,01/01/2016,04:40:00,45,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1035665,236138,25-44,BLACK HISPANIC,M,,40.814678621,-73.814256035,"(40.814678621, -73.814256035)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
829903323,01/01/2016,08:00:00,01/15/2016,14:00:00,61,01/15/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,,,NA,1001835,158244,UNKNOWN,UNKNOWN,U,,40.601010263,-73.93667599,"(40.601010263, -73.93667599)",PATROL BORO BKLYN SOUTH,,UNKNOWN,UNKNOWN,D
765867065,01/01/2016,06:30:00,01/01/2016,07:30:00,7,01/14/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,NA,988272,201305,25-44,WHITE,M,,40.719219754,-73.985492111,"(40.719219754, -73.985492111)",PATROL BORO MAN SOUTH,,25-44,BLACK,F
951533305,01/01/2016,13:00:00,06/02/2016,11:15:00,101,06/02/2016,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1050571,156319,,,,,40.59549584,-73.761191933,"(40.59549584, -73.761191933)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
107436865,01/01/2016,15:00:00,01/01/2016,15:15:00,68,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,976203,163978,25-44,BLACK HISPANIC,F,,40.616762708,-74.028986378,"(40.616762708, -74.028986378)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
481390983,01/01/2016,00:30:00,01/01/2016,01:00:00,14,01/01/2016,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,,,NA,988002,214967,,,,,40.756718685,-73.986458517,"(40.756718685, -73.986458517)",PATROL BORO MAN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
196512741,01/01/2016,20:10:00,01/01/2016,20:11:00,81,01/01/2016,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,BREVOORT,450,1005870,186814,,,,,40.679419849,-73.922053988,"(40.679419849, -73.922053988)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,E
866986829,01/01/2016,00:00:00,01/01/2016,01:00:00,9,01/03/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,NA,988167,202387,,,,,40.722189631,-73.985870268,"(40.722189631, -73.985870268)",PATROL BORO MAN SOUTH,,18-24,WHITE,M
326403767,01/01/2016,12:50:00,01/01/2016,12:56:00,103,01/01/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,,NA,1036035,195310,25-44,WHITE HISPANIC,M,,40.702614293,-73.813233826,"(40.702614293, -73.813233826)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,E
806507828,01/01/2016,20:20:00,,,113,01/01/2016,126,MISCELLANEOUS PENAL LAW,204,"TRESPASS 1,CRIMINAL",COMPLETED,FELONY,QUEENS,,AIRPORT TERMINAL,PORT AUTHORITY,3,,,NA,1046315,187088,25-44,ASIAN / PACIFIC ISLANDER,M,,40.679980738,-73.776233907,"(40.679980738, -73.776233907)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,E
398558018,01/01/2016,00:01:00,01/14/2016,16:10:00,52,01/14/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1016681,256595,18-24,WHITE HISPANIC,M,,40.870917149,-73.882739924,"(40.870917149, -73.882739924)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,F
903162601,01/01/2016,01:20:00,01/01/2016,01:24:00,120,01/01/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,955154,162658,25-44,WHITE HISPANIC,M,,40.61309546,-74.104798207,"(40.61309546, -74.104798207)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F
100648020,01/01/2016,00:01:00,04/01/2016,17:20:00,67,04/19/2016,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,998032,175598,,,,,40.648650085,-73.950335563,"(40.648650085, -73.950335563)",PATROL BORO BKLYN SOUTH,,<18,BLACK,M
596962073,01/01/2016,09:00:00,01/01/2016,09:00:00,84,01/07/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,,FAST FOOD,N.Y. POLICE DEPT,0,,,NA,989539,190263,45-64,BLACK,F,,40.688911389,-73.980930089,"(40.688911389, -73.980930089)",PATROL BORO BKLYN NORTH,,45-64,WHITE,M
985198212,01/01/2016,12:00:00,05/27/2016,12:00:00,88,05/31/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,STREET,N.Y. POLICE DEPT,0,,,NA,992190,191826,45-64,WHITE,M,,40.693199483,-73.971369131,"(40.693199483, -73.971369131)",PATROL BORO BKLYN NORTH,,65+,WHITE,M
511361354,01/01/2016,05:40:00,01/01/2016,06:20:00,83,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,NA,1007657,194633,25-44,WHITE HISPANIC,M,,40.700876653,-73.915584084,"(40.700876653, -73.915584084)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,F
701672691,01/01/2016,16:40:00,,,42,01/01/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,NA,1010861,243330,25-44,BLACK,F,,40.834528146,-73.903836069,"(40.834528146, -73.903836069)",PATROL BORO BRONX,,25-44,BLACK,M
402760945,01/01/2016,03:00:00,01/01/2016,03:33:00,49,01/01/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1020649,254200,UNKNOWN,UNKNOWN,M,,40.864328139,-73.868405762,"(40.864328139, -73.868405762)",PATROL BORO BRONX,,25-44,WHITE,F
393482398,01/01/2016,21:45:00,01/01/2016,21:57:00,46,01/01/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1008224,250621,<18,WHITE HISPANIC,F,,40.854547349,-73.913339444,"(40.854547349, -73.913339444)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
